"id","total"
"10",0.124422690652742
"100",0.213195303031594
"15",0.186630682554544
"20",0.248835820048929
"25",0.311037423467277
"30",0.373234523798797
"35",0.435425673055867
"40",0.497608571743385
"45",0.559779254309071
"5",0.0622123392662293
"50",0.621930016398868
"55",0.684042731646951
"60",0.746055064954149
"65",0.673084783532106
"70",0.380727380891346
"75",0.315328600265209
"80",0.279080083377351
"85",0.252096503955395
"90",0.240295827975334
"95",0.241582428588509
