"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
1631.3743,32.726,NA,NA,NA,NA,NA,NA,NA,NA
2022.90403241083,43.3161331891668,9.95891707148717e-05,4.10833244830986e-07,1.69415779964766e-05,0,0.258725349513252,0,0.257955869985661,0.000786421105587922
2479.27108997055,56.1992500481317,9.95615952617523e-05,4.38409948707138e-07,1.36587805172894e-05,0,0.258709993974388,0,0.257884444046991,0.00083920870791469
2996.98089515685,71.1242627594152,9.95360276561918e-05,4.63981818307936e-07,1.11417048174189e-05,0,0.258695235766674,0,0.257818218835068,0.000888158636423235
3565.73170328454,87.3888119011525,9.95143241721982e-05,4.85661363915837e-07,9.21503487916198e-06,0,0.25868244527537,0,0.257762002470828,0.000929657839421334
4107.19976104679,103.553529994547,60.629427555242,0.305565834752599,4.71878472884418,0,157622.541645401,0,157042.343253588,584.917176541772
4392.05307503452,117.237596528002,326.881618892352,1.69482060762268,22.0871679720767,0,849910.924642315,0,846688.76925497,3244.2425553174
4539.74297381218,128.155289679871,460.45805379152,2.5275721084543,29.0949659852267,0,1197487.65977053,0,1192678.45093079,4838.30380572431
4614.08789358996,136.31944449727,529.593752498845,3.07441350107915,32.3747890976956,0,1377606.43600131,0,1371753.73772251,5885.07306790072
4649.26816944759,142.083790028759,566.032393041672,3.43896205828868,34.0447996368894,0,1472685.9552185,0,1466137.10445654,6582.89556159678
4663.61437366683,145.972420466848,585.43479695697,3.67919344303503,34.9453420111786,0,1523401.01461652,0,1516393.21107794,7042.74888059208
4666.96185168444,148.509024273413,595.823569801943,3.83512929814762,35.4560545529239,0,1550607.99730025,0,1543302.21050099,7341.24285380716
4664.58646479155,150.124763230412,601.401932591719,3.93547870826724,35.7623400441516,0,1565248.85615718,0,1557751.28579907,7533.33269815224
4659.3149008931,151.136583651387,604.400733939712,4.00016886025587,35.9589660059792,0,1573139.98531863,0,1565518.78105064,7657.16323399039
4652.65765972825,151.761882684655,606.012677091575,4.04243830840659,36.0956615437099,0,1577396.01637539,0,1569694.0362026,7738.07583433498
4645.41788714757,152.143568035606,606.878029672233,4.07077572772846,36.1989252696476,0,1579691.59313752,0,1571935.47245702,7792.31960577509
4638.01875157213,152.373179472751,607.341261292407,4.09049390764631,36.2830142263301,0,1580929.11632832,0,1573135.33499959,7830.06434295564
4630.67953996788,152.508447204895,607.587911043597,4.10486905635277,36.3556558794735,0,1581595.43292561,0,1573774.20718513,7857.58139636104
4623.51038732575,152.585445686482,607.717964646332,4.11590555360372,36.4210705586593,0,1581953.35852613,0,1574111.07202693,7878.70756976377
4616.56322227147,152.62659707488,607.785310167477,4.12482593254088,36.4815869122503,0,1582144.81185722,0,1574285.5103958,7895.78304832908
4609.85914844895,152.64579536914,607.818986217483,4.13237618250495,36.5385100807543,0,1582246.43540276,0,1574372.73810052,7910.23581231279
4603.40314265487,152.651634676686,607.834635031737,4.13901296823342,36.5925897674824,0,1582299.61908336,0,1574413.2716592,7922.94001392209
4597.19192830146,152.649424528161,607.840677445741,4.14501745421321,36.6442730242088,0,1582326.71230796,0,1574428.92271996,7934.43386102946
4591.21817784301,152.642441625867,607.841642861267,4.15056423870003,36.6938409693612,0,1582339.78106965,0,1574431.42333925,7945.05157136198
4585.47274247928,152.632705277377,607.839964445392,4.15576305455557,36.7414828033397,0,1582345.33762031,0,1574427.07590645,7955.00319666082
4579.94582337618,152.621457178811,607.836946488063,4.16068401189381,36.7873359314326,0,1582346.89439986,0,1574419.25879338,7964.42294240726
4574.62757535299,152.609458148325,607.833286289288,4.16537291073147,36.831507818315,0,1582346.34511815,0,1574409.77814651,7973.39847945129
4569.50840817583,152.597171661055,607.829354753276,4.16986054664922,36.8740878989593,0,1582344.70935104,0,1574399.59468193,7981.98875700141
4564.57912729378,152.584877399337,607.825347515078,4.17416838490847,36.9151541389583,0,1582342.53484349,0,1574389.21513356,7990.23486407565
4559.83099005269,152.572741528107,607.821366367902,4.17831203210282,36.9547766995092,0,1582340.11506441,0,1574378.90316614,7998.16667497154
4555.25571831007,152.560860202442,607.817462933171,4.18230336692517,36.9930200177332,0,1582337.60639748,0,1574368.7924895,8005.80692800183
