"stock.s_1","stock.s_2","stock.s_3","harvest.s_1","harvest.s_2","harvest.s_3","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3"
41.18702102,48.61480592,48.61480592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.70171052373667,63.1888438913749,51.5521492973839,56.0348114949421,16.5350723245291,16.5350723245291,23.665810990894,0,215595.877995857,0,135595.156708415,40012.1935492165,40012.1935492165
0,62.943800472727,41.370062426763,14.6581404384864,37.6497536928539,30.7162721115819,41.457735738607,0,215578.086071108,0,35470.3227651602,91106.2983137999,74328.3972828961
0,46.4875856803459,22.8294630368061,0,53.7666272225305,35.3383289214696,59.4351935892398,0,215560.108613258,0,0,130106.518598354,85513.0252084935
0,16.8025064864072,3.0732690737165,0,59.7583763294684,29.3465798145316,89.4428535290263,0,215530.100953318,0,0,144605.579761182,71013.9640456645
0,0,0,0,29.3135766231637,4.41033059480305,311.93321823936,0,215307.610588608,0,0,70934.1016746487,10672.2848205212
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
