"stock.s_1","stock.s_2","stock.s_3","harvest.s_1","harvest.s_2","harvest.s_3","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3"
41.18702102,48.61480592,48.61480592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.802608493763,79.4483316771617,67.8116370831708,0.93391352491581,0.275584538742183,0.275584538742183,0.394430183181612,0,3593.26463326469,0,2259.91927847384,666.869892487019,666.869892487019
94.3335140638011,121.933794888311,93.7363954621164,0.941705459261963,0.293157793372006,0.250219349765909,0.256744123018507,0,3593.40231932414,0,2278.77449598133,709.394318854062,605.490248611767
129.925918302981,170.235898313439,127.841654072614,0.944971718919399,0.305363340095766,0.234747543394907,0.174251552469286,0,3593.48481191935,0,2286.67831466626,738.929762564253,568.050986241309
163.255987201797,210.730534555192,171.139273695114,0.943776720871791,0.309146704490206,0.232159177028324,0.126356423155812,0,3593.53270700087,0,2283.78661318269,748.084890854379,561.787559386964
186.50051788788,232.856875590844,223.550098381243,0.937095715156697,0.302400365782997,0.245586521547424,0.0998478441797488,0,3593.55921581408,0,2267.61966280418,731.759845229933,594.279555624153
198.158434135728,240.398334220544,283.176164893489,0.921379211152954,0.287599046336718,0.276104344953484,0.0859374028987077,0,3593.57312614898,0,2229.58827184486,695.943052485113,668.127739221914
202.612297658495,242.243788480777,345.938963862024,0.894331565715844,0.271242326344383,0.319508710324609,0.0785072663966275,0,3593.58055614436,0,2164.13735617666,656.362442656585,773.15926457751
204.08828696045,242.648402803873,406.179471082453,0.860543761507825,0.25721708819042,0.367321752744391,0.0738807025772985,0,3593.58518284804,0,2082.37634932768,622.42364078284,888.859073440105
204.568951963409,242.742316024736,458.384571674364,0.827441687606644,0.245944300505107,0.411696614280429,0.0705250129904016,0,3593.58853841554,0,2002.27469861704,595.14532268109,996.239042130397
