"stock.s_1","stock.s_2","stock.s_3","harvest.s_1","harvest.s_2","harvest.s_3","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3"
41.18702102,48.61480592,48.61480592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,52.7166314191732,41.0799368251823,64.7365220186788,27.0072847967307,27.0072847967307,38.6541579517934,0,352139.934059899,0,156651.885028163,65353.2494637202,65353.2494637202
0,3.94197313410847,0,0,81.7970023533452,57.768898063044,107.96266246711,0,352070.625555384,0,0,197935.480757021,139791.364988137
0,3.16054057978494,0,0,3.88343364032983,0,68.5466251432125,0,9328.73301190497,0,0,9397.27963704818,0
0,3.15936372181222,0,0,2.49638353698378,0,54.9583629827114,0,5985.88496049622,0,0,6040.84332347893,0
0,3.1591287438623,0,0,2.49452477781357,0,54.9378987026267,0,5981.40752901752,0,0,6036.34542772014,0
0,3.15908174286922,0,0,2.49415373062045,0,54.9338126916617,0,5980.51374099348,0,0,6035.44755368514,0
0,3.15907233823408,0,0,2.4940795159621,0,54.9329953955146,0,5980.33497085175,0,0,6035.26796624726,0
0,3.15907045628501,0,0,2.49406466615773,0,54.9328318591389,0,5980.29920026971,0,0,6035.23203212885,0
0,3.1590700796853,0,0,2.49406169458837,0,54.9327991340915,0,5980.29204227881,0,0,6035.2248414129,0
0,3.15907000432314,0,0,2.49406109994328,0,54.9327925854322,0,5980.29060988279,0,0,6035.22340246822,0
0,3.15906998924225,0,0,2.49406098094761,0,54.9327912749662,0,5980.29032324304,0,0,6035.223114518,0
0,3.15906998622438,0,0,2.49406095713512,0,54.9327910127259,0,5980.29026588291,0,0,6035.22305689564,0
0,3.15906998562046,0,0,2.49406095236995,0,54.9327909602484,0,5980.29025440445,0,0,6035.2230453647,0
0,3.15906998549961,0,0,2.49406095141638,0,54.932790949747,0,5980.29025210747,0,0,6035.22304305722,0
0,3.15906998547543,0,0,2.49406095122556,0,54.9327909476456,0,5980.29025164782,0,0,6035.22304259547,0
0,3.15906998547059,0,0,2.49406095118738,0,54.9327909472251,0,5980.29025155584,0,0,6035.22304250306,0
0,3.15906998546962,0,0,2.49406095117974,0,54.9327909471409,0,5980.29025153743,0,0,6035.22304248457,0
0,3.15906998546943,0,0,2.49406095117821,0,54.9327909471241,0,5980.29025153375,0,0,6035.22304248087,0
0,3.15906998546939,0,0,2.4940609511779,0,54.9327909471207,0,5980.29025153301,0,0,6035.22304248013,0
0,3.15906998546938,0,0,2.49406095117784,0,54.93279094712,0,5980.29025153286,0,0,6035.22304247998,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
