"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
1631.3743,32.726,NA,NA,NA,NA,NA,NA,NA,NA
1409.4566250852,27.9336405148035,613.447506914804,15.3824930851965,470.038901338279,0,1617927.015598,0,1588951.73241072,29445.322088614
1145.60168090414,22.1022259201994,613.628332090152,15.2016679098484,544.20647039516,0,1617975.08403923,0,1589420.10577991,29099.184729711
826.991558211897,15.0269667111016,614.022002971169,14.8079970288313,669.977634030886,0,1618115.43045445,0,1590439.79209592,28345.6159925592
473.547604442551,7.45549323761202,576.387842289552,13.0916706959745,871.211798606211,0,1517148.78426273,0,1492959.7890984,25060.2069629414
418.790523394631,6.62272080353046,188.573813047342,3.71111260720076,497.768891866022,0,495049.97052719,0,488443.890555226,7103.84886382976
390.4828321703,6.27760579418789,147.494378752605,2.91558080950238,440.239124673372,0,387180.734661681,0,382039.939844997,5581.03394135756
373.760281054803,6.14202032589385,128.259484463637,2.57745800997636,410.579780648651,0,336740.93277434,0,332217.716657711,4933.79589727686
363.203143312341,6.11863498983381,117.547342381842,2.4145762764256,393.124110359275,0,308700.008181184,0,304471.126237446,4622.00605409666
356.269911552966,6.16275522557959,111.042442444485,2.33832011853332,382.163688864995,0,291716.006484937,0,287622.134419704,4476.03575409767
351.595219496153,6.25053064077171,106.887395958399,2.31117207989822,375.022533801975,0,280908.779184706,0,276859.733011446,4424.06870706198
348.381004939414,6.36794839317009,104.146213806888,2.31434140889761,370.26318914451,0,273819.395281782,0,269759.5230026,4430.1354683259
346.134174913174,6.50621429593011,102.297312581803,2.33732608137675,367.045386844473,0,269077.586620773,0,264970.499049386,4474.1329582322
344.538405386787,6.65954330785456,101.029594841,2.37379115494528,364.849826177748,0,265865.941497688,0,261686.856557158,4543.9347667078
343.385477207957,6.82399477256221,100.14855855385,2.41969999744965,363.343233250806,0,263673.267065049,0,259404.796366181,4631.81393211809
342.535875649785,6.9968104152695,99.5285237378639,2.47237496482961,362.306104742414,0,262169.120962499,0,257798.782185815,4732.64488142648
341.894969593437,7.17601516167558,99.0863809804572,2.52998543999321,361.591252275736,0,261134.876192394,0,256653.54401558,4842.9234290894
341.39803173022,7.36016505261971,98.7662742100059,2.59125003373117,361.098740087684,0,260423.501445738,0,255824.403458757,4960.19672706854
341.000538246628,7.54818230768947,98.5302368683708,2.65525405327319,360.760123487734,0,259934.973274282,0,255213.019536454,5082.71386131608
340.671750496446,7.73924451250556,98.3522593038569,2.72133288783013,360.528240694168,0,259600.696435369,0,254752.02204885,5209.20262721331
340.390401297196,7.93270872774606,98.2144274962391,2.78899508082735,360.370456873499,0,259373.361917556,0,254395.010100758,5338.72227367052
340.141762960134,8.12805881927096,98.1043592928004,2.85787034617515,360.264122162868,0,259220.211313401,0,254109.911440211,5470.56399535194
339.915638435071,8.3248685896398,98.0134771886294,2.92767382023824,360.193483503954,0,259118.497633922,0,253874.508613988,5604.18250343824
339.704977087996,8.52277584885467,97.9358324118373,2.99818117665564,360.147568021295,0,259052.393935286,0,253673.393113141,5739.148390166
339.504917043611,8.72146415355944,97.8672983192135,3.06921116396974,360.118724040148,0,259010.872084569,0,253495.876106427,5875.11470218251
339.312120746648,8.92064996937216,97.8050141642949,3.14061329545743,360.101611399237,0,258986.239453255,0,253334.547688357,6011.79337629758
339.124313016648,9.1200736911482,97.7470000761335,3.21225915580557,360.092500752123,0,258973.125695083,0,253184.279597201,6148.93859863458
338.939959398153,9.31949341754182,97.6918898395902,3.28403626696347,360.088786360455,0,258967.77933873,0,253041.533062506,6286.33506258414
338.758041934252,9.51868069507745,97.6387450827664,3.35584377433561,360.088646880634,0,258967.578577772,0,252903.877513382,6423.78971127097
338.577902699653,9.71741767014139,97.5869258932159,3.4275894318547,360.090808973902,0,258970.690605984,0,252769.655448608,6561.12596635059
338.399134513828,9.91549524509528,97.536000632018,3.4991875151155,360.094382468237,0,258975.834187894,0,252637.748837053,6698.17973330924
