"id","s1","s2"
"005",0.833333333333333,0.9
"010",0.833333333333333,0.866666666666667
"015",0.833333333333333,0.866666666666667
"020",0.8,0.866666666666667
"025",0.8,0.833333333333333
"030",0.766666666666667,0.833333333333333
"035",0.733333333333333,0.8
"040",0.7,0.766666666666667
"045",0.666666666666667,0.733333333333333
"050",0.6,0.7
"055",0.5,0.6
"060",0.333333333333333,0.466666666666667
"065",0,0
"070",0,0
"075",0,0
"080",0,0
"085",0,0
"090",0,0
"095",0,0
"100",0,0
