"id","total"
"10",0.00292109205680233
"100",0.0292068337717898
"15",0.0043816046338959
"20",0.00584209481547815
"25",0.00730256253275534
"30",0.00876300771473952
"35",0.0102234302916866
"40",0.0116838301920534
"45",0.0131442073424257
"5",0.00146055715626215
"50",0.0146045616722883
"55",0.0160648931090415
"60",0.0175252015812088
"65",0.0189854870146947
"70",0.0204457493355353
"75",0.0219059884723844
"80",0.0233662043491237
"85",0.024826396892333
"90",0.0262865660276187
"95",0.0277467116791452
