"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
8156.8715,163.63,NA,NA,NA,NA,NA,NA,NA,NA
7574.09636843094,149.016631569063,582.775131569064,14.6133684309367,89.3073912542732,0,1537387.89438312,0,1509504.14579019,27973.0559841834
7153.38835332472,140.060817678162,583.04948417174,14.3390158282591,96.2242648842421,0,1537566.43712537,0,1510214.77390164,27447.8874886118
6834.28086289518,133.949787260201,583.116969585295,14.2715304147037,101.895238449181,0,1537606.38561651,0,1510389.57461983,27318.7062351299
6583.62016433732,129.491985083016,583.102709466444,14.2857905335612,106.650341338808,0,1537591.99081589,0,1510352.63805998,27346.0030972481
6381.51007645465,126.084923215473,583.053537232316,14.3349627676855,110.701544643828,0,1537554.69967403,0,1510225.27213915,27440.1290795312
6215.20487359464,123.388945462095,582.990208148017,14.3982918519799,114.195190707884,0,1537508.39620026,0,1510061.23714499,27561.3542459784
6076.12349016423,121.197593564669,582.922721840507,14.4657781594967,117.237229845202,0,1537459.73409213,0,1509886.43411128,27690.5372106902
5958.25754432821,119.378123982128,582.856053612352,14.5324463876448,119.907053929173,0,1537411.99721248,0,1509713.75006671,27818.1541996935
5857.26389052618,117.841332010056,582.79264457123,14.5958554287662,122.265746368668,0,1537366.77464233,0,1509549.5079684,27939.5324202986
5769.91906814713,116.52506054514,582.733597843394,14.6549021566086,124.361307757094,0,1537324.7640834,0,1509396.56513396,28052.5602572017
5693.77671064691,115.384653254998,582.679294534528,14.709205465476,126.232120340997,0,1537286.18477706,0,1509255.90870333,28156.5081940687
5626.94443478088,114.387167466642,582.629726435195,14.7587735648008,127.909328913822,0,1537251.00002901,0,1509127.51741244,28251.3919454773
5567.93398225026,113.507730871544,582.584681450485,14.8038185495188,129.418525498815,0,1537219.04087322,0,1509010.84189305,28337.6175056744
5515.55785217713,112.727173679676,582.54384877514,14.8446512248603,130.780970695819,0,1537190.07594781,0,1508905.07709737,28415.7798211397
5468.85633319334,112.030447006588,582.506878807543,14.8816211924567,132.014497540265,0,1537163.85109257,0,1508809.3174873,28486.5481028126
5427.04493732448,111.405540781012,582.473416916153,14.9150830838494,133.134192376937,0,1537140.11149378,0,1508722.64449622,28550.6011899353
5389.47584320019,110.842727414995,582.443121871652,14.9453781283506,134.152915766806,0,1537118.61362326,0,1508644.17427195,28608.59226707
5355.60915667107,110.334022853894,582.415675227779,14.9728247722232,135.08170649902,0,1537099.13117573,0,1508573.08197499,28661.1309072374
5324.99117743354,109.872795682725,582.390785374179,14.9977146258263,135.930098784547,0,1537081.45749132,0,1508508.6122762,28708.7753139029
5297.23774778874,109.453478955169,582.368188497405,15.0203115025942,136.706374032456,0,1537065.40595333,0,1508450.08184598,28752.0304813809
5272.02134290395,109.07135450735,582.347647803022,15.0408521969794,137.417762692951,0,1537050.80926067,0,1508396.87733939,28791.34968398
5249.06095289134,108.722389224204,582.328951818079,15.0595481819165,138.070607538863,0,1537037.51811695,0,1508348.45099919,28827.1377253063
5228.11407381945,108.40310908748,582.311912267537,15.076587732461,138.670496850199,0,1537025.39966188,0,1508304.31515538,28859.7550033542
5208.97030985644,108.110501076851,582.296361816899,15.0921381831013,139.222373879721,0,1537014.33583573,0,1508264.03637813,28889.5218314744
5191.44621907895,107.841935870079,582.282151849617,15.1063481503852,139.730627459092,0,1537004.22178637,0,1508227.22972088,28916.7226929488
5175.3811285341,107.595106264473,582.269150370924,15.1193496290729,140.199167486086,0,1536994.96437675,0,1508193.55329077,28941.6102534676
5160.63371142877,107.367977619038,582.257240083076,15.1312599169247,140.631488199208,0,1536986.48082056,0,1508162.70326318,28964.4090455764
5147.07916855005,107.158747588693,582.246316648506,15.142183351494,141.030721517558,0,1536978.69745471,0,1508134.40938296,28985.3187932634
5134.60689243452,106.965813116033,582.236287141119,15.1522128588875,141.399682245692,0,1536971.54864729,0,1508108.43095293,29004.5173766109
5123.11852001329,106.787743147523,582.227068676289,15.1614313237121,141.740906576061,0,1536964.97583291,0,1508084.55328532,29022.1634541629
