"id","total"
"10",0.127785733396274
"100",0.218683042197201
"15",0.191675033051199
"20",0.255561271239443
"25",0.319443687077226
"30",0.383321179836228
"35",0.447192073510745
"40",0.511053638746888
"45",0.574900998694989
"5",0.0638939199356706
"50",0.638724148534814
"55",0.702497154211024
"60",0.766105445129622
"65",0.495509140418871
"70",0.360797531571847
"75",0.29227233229381
"80",0.277252348582939
"85",0.258401229196142
"90",0.235513210133861
"95",0.22168930815026
