"id","total"
"1",0.012761857385468
"10",0.127612476320533
"100",0.222150480137371
"11",0.140372889736704
"12",0.153133128916052
"13",0.165893187106261
"14",0.178653057132472
"15",0.191412731362663
"16",0.204172201666613
"17",0.2169314593725
"18",0.229690495217496
"19",0.242449299292708
"2",0.0255235907267221
"20",0.255207860982064
"21",0.267966168893803
"22",0.280724210782798
"23",0.293481973463978
"24",0.30623944271409
"25",0.318996603160409
"26",0.331753438154424
"27",0.344509929627895
"28",0.357266057927728
"29",0.370021801627564
"3",0.0382851961121337
"30",0.382777137308986
"31",0.395532039310037
"32",0.408286479432206
"33",0.421040426598909
"34",0.433793846454724
"35",0.446546700893675
"36",0.459298947499655
"37",0.472050538881093
"38",0.484801421871193
"39",0.497551536565105
"4",0.0510466694291331
"40",0.51030081514831
"41",0.523049180461977
"42",0.535796544231676
"43",0.548542804859635
"44",0.561287844646067
"45",0.574031526255421
"46",0.586773688164897
"47",0.599514138729346
"48",0.612252648324075
"49",0.624988938773795
"5",0.063808006349129
"50",0.637722668863843
"51",0.650453414064761
"52",0.663180637466865
"53",0.675903646945085
"54",0.688621529941382
"55",0.70133305025791
"56",0.714036476912084
"57",0.726729283443235
"58",0.739407579333439
"59",0.752064925489727
"6",0.076569202312493
"60",0.764689510774081
"61",0.777255905808935
"62",0.789690649502124
"63",0.801475047273923
"64",0.599186924992903
"65",0.507366982635992
"66",0.455852213982131
"67",0.430799822918013
"68",0.400643628389998
"69",0.3856874302904
"7",0.0893302525112128
"70",0.36290548485999
"71",0.34189686221573
"72",0.342332503280034
"73",0.317798421537466
"74",0.321094864530203
"75",0.303228488189844
"76",0.29849571499657
"77",0.301367667557272
"78",0.282142365579696
"79",0.277075790370967
"8",0.102091151871102
"80",0.280009779083838
"81",0.280820178793619
"82",0.260347071078327
"83",0.255983009144843
"84",0.258707769166812
"85",0.261319742770123
"86",0.263691209083637
"87",0.249246244239715
"88",0.242776953878734
"89",0.236439377421223
"9",0.114851895030947
"90",0.238836606695141
"91",0.241193016493246
"92",0.243485689182126
"93",0.245668462249247
"94",0.244413389948133
"95",0.230141734504077
"96",0.221022291248895
"97",0.222651012699622
"98",0.218099490804194
"99",0.220132467607888
