"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
4894.1229,98.178,NA,NA,NA,NA,NA,NA,NA,NA
4867.9701410852,98.6807073148034,613.447506914805,15.3824930851966,156.679633779427,0,1618240.37486556,0,1588951.73241073,29445.3220886141
4843.51922124531,98.9842918642857,613.2896778921,15.5403221078943,157.480854472585,0,1618132.8828038,0,1588542.92367612,29747.4399821523
4820.58968069994,99.138984754952,613.166328592309,15.66367140769,158.244011374713,0,1618048.73675374,0,1588223.4243198,29983.5564453142
4799.02784278748,99.1838697011853,613.069711121865,15.7602888781359,158.97165900066,0,1617982.69666227,0,1587973.16574786,30168.5025734165
4778.70200383736,99.148891159341,612.993697063008,15.8363029369899,159.666112894168,0,1617930.61746472,0,1587776.2741326,30314.0094450154
4759.49853073879,99.0567244668505,612.933508221027,15.8964917789703,160.329496306956,0,1617889.26702602,0,1587620.3729941,30429.2235282227
4741.31871575137,98.9243835743479,612.885456319537,15.9445436804664,160.96376865159,0,1617856.1501488,0,1587495.90895886,30521.2049585856
4724.07624833114,98.7645381494395,612.84671375149,15.9832862485135,161.570743946068,0,1617829.35358493,0,1587395.55795911,30595.3663697671
4707.69518212613,98.586559507003,612.815122342561,16.0148776574406,162.152103958697,0,1617807.41674839,0,1587313.7298917,30655.8389606494
4692.10829575422,98.3973340132932,612.789039205572,16.0409607944272,162.709408611503,0,1617789.22750396,0,1587246.16935027,30705.7675623005
4677.2557652953,98.201886647059,612.767215278911,16.0627847210906,163.244104956345,0,1617773.94005144,0,1587189.64101543,30747.5431409588
4663.08408322118,98.0038542824118,612.748701075579,16.0812989244233,163.757535353878,0,1617760.91120473,0,1587141.68552596,30782.9832141203
4649.5451723942,97.8058424098901,612.732774307835,16.097225692165,164.25094512894,0,1617749.65145923,0,1587100.43201215,30813.4703921992
4636.5956549486,97.6096926816941,612.718884703524,16.1111152964715,164.725489802053,0,1617739.78768093,0,1587064.45515907,30840.0580116588
4624.19624469352,97.4166828705595,612.706612129693,16.1233878703092,165.182241920254,0,1617731.03479164,0,1587032.66673833,30863.5502952246
4612.3112385621,97.2276759337497,612.695634911464,16.1343650885382,165.62219748312,0,1617723.17434632,0,1587004.23354767,30884.5629961308
4600.90808796676,97.0432309197495,612.685705908019,16.144294091978,166.046281955548,0,1617716.0383548,0,1586978.51544295,30903.5691938053
4589.95703504327,96.8636853526343,612.676634463089,16.1533655369139,166.455355863739,0,1617709.49707485,0,1586955.01858629,30920.933844416
4579.43080194822,96.6892163388584,612.668272790989,16.1617272090132,166.850219978479,0,1617703.44980401,0,1586933.36018322,30936.9398407651
4569.30432383388,96.5198858222153,612.660505705734,16.1694942942621,167.231620097057,0,1617697.81793191,0,1586913.24187899,30951.8076730195
4559.55451802958,96.3556740398209,612.653242867165,16.1767571328377,167.60025144077,0,1617692.53969434,0,1586894.42967453,30965.7102712493
4550.16008344044,96.1965042014525,612.646412921564,16.1835870784386,167.956762688935,0,1617687.56620816,0,1586876.73874943,30978.7842214179
4541.10132533057,96.0422606438749,612.639959068528,16.19004093147,168.301759672734,0,1617682.85847106,0,1586860.0219793,30991.1382514292
4532.36000156601,95.8928021367424,612.633835701842,16.1961642981645,168.63580875319,0,1617678.38508735,0,1586844.16123491,31002.8596611895
4523.91918710864,95.7479715881975,612.628005859798,16.2019941402059,168.95943990772,0,1617674.12054127,0,1586829.06077805,31014.0192031235
4515.76315412061,95.6076030792699,612.622439286318,16.2075607136807,169.273149549192,0,1617670.04388361,0,1586814.64223942,31024.6747937348
4507.87726549268,95.4715269187354,612.617110953182,16.2128890468202,169.57740310023,0,1617666.13773015,0,1586800.84079093,31034.8743423136
4500.24787997391,95.3395732333445,612.611999931025,16.2180000689757,169.872637344329,0,1617662.38749603,0,1586787.60222134,31044.6579120339
4492.86226737499,95.2115744767345,612.607088524515,16.2229114754862,170.159262573795,0,1617658.78080912,0,1586774.8806962,31054.0593754905
4485.70853255659,95.0873671423402,612.602361607772,16.2276383922292,170.437664553006,0,1617655.30705869,0,1586762.63703645,31063.107686789
