"stock.s_1","stock.s_2","stock.s_3","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","harvest.s_1","harvest.s_2","harvest.s_3","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3"
41.18702102,48.61480592,48.61480592,41.18702102,48.61480592,48.61480592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.4373646233999,64.2911820463436,52.6544874523527,64.7365220186788,79.7239162159039,68.087221621913,52.2991573952789,15.4327341695603,15.4327341695603,22.0880902581675,0,201222.819462798,0,126555.479594519,37344.7139792685,37344.7139792685
0,70.040172377217,47.3143043327253,20.7896479801425,102.115207546532,73.5837628043247,20.7896479801425,32.0750351693149,26.2694584715994,34.7135939892328,0,201210.193959068,0,50307.5766755215,77616.3835333636,63567.8294094596
0,60.2866349487551,32.7826105890125,0,109.921424225018,66.3124470471495,0,49.6347892762632,33.529836458137,49.308617407158,0,201195.598935651,0,0,120108.140824415,81136.7667286429
0,42.6783297988987,17.0130765903092,0,96.5491375327494,46.3068945908586,0,53.8708077338508,29.2938180005494,62.1750714714838,0,201182.732481586,0,0,130358.618540899,70886.2890121582
0,11.3610825045793,0.531719562739223,0,70.8223607588042,24.2350670429145,0,59.4612782542248,23.7033474801753,96.9417097559621,0,201147.965843302,0,0,143886.650599191,57358.2569538667
0,0,0,0,20.0239266578177,0.76407459640807,0,20.0239266578177,0.76407459640807,206.802892226022,0,85328.0695738693,0,0,48454.6552517566,1848.9366140943
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
