"stock.s_1","stock.s_2","stock.s_3","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","harvest.s_1","harvest.s_2","harvest.s_3","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3"
41.18702102,48.61480592,48.61480592,41.18702102,48.61480592,48.61480592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53.5295597196912,76.4169017509984,64.7802071570074,64.7365220186788,79.7239162159039,68.087221621913,11.2069622989876,3.30701446490556,3.30701446490556,4.73316219817843,0,43119.175599168,0,27119.0313416808,8002.43870984269,8002.43870984269
71.1039888625885,114.49284274489,86.6848254836562,81.8431795019817,118.325564703902,89.9339041140497,10.7391906393932,3.83272195901263,3.24907863039351,3.48980964323164,0,43120.4189517246,0,25987.0997835248,9274.56559212318,7862.24338571988
93.9385665310409,158.735723207864,115.723519981239,104.376459452714,162.937541038291,118.904800457925,10.437892921673,4.20181783042656,3.18128047668638,2.55354038156293,0,43121.3552209538,0,25258.0081677914,10167.7177450365,7698.18284850741
120.153094010221,198.43958505062,153.018230289183,130.45173189588,202.790198949694,156.189969733245,10.2986378856599,4.35061389907398,3.17173944406232,1.90703962519001,0,43122.0017217349,0,24921.0335634896,10527.7801010536,7675.09509681691
145.630591547694,223.336143908049,198.923426912468,155.924180990763,227.586254224789,202.200718381484,10.2935894430697,4.25011031673984,3.27729146901528,1.4902383716435,0,43122.4185230579,0,24908.8171511223,10284.5777303705,7930.51387993673
165.778058815094,233.881096370715,252.411426676465,176.109779157676,237.842225960189,255.939567973231,10.331720342582,3.96112958947388,3.52814129676627,1.23408162649139,0,43122.6746797966,0,25001.0877442923,9585.29123410238,8537.52978302842
178.600946910908,237.330093895226,310.612346858409,188.882196612426,240.95631254177,314.52586973913,10.2812497015183,3.62621864654333,3.91352288072054,1.07880441431189,0,43122.829956912,0,24878.9569776915,8774.86106438316,9470.09071925165
185.458458326308,238.465554323334,368.962527386057,195.543950996216,241.816027772284,373.347552495955,10.085492669908,3.35047344894943,4.3850251098978,0.982284336259909,0,43122.9264769249,0,24405.2567069167,8107.60240352888,10611.0496508156
188.840077864869,238.932286459527,422.292424430807,198.638186067207,242.081928871198,427.165665045662,9.79810820233807,3.1496424116709,4.87324061485512,0.91900832099418,0,43122.9897532035,0,23709.8329002491,7621.62386188332,11792.4519993921
190.541246681827,239.182939525923,466.526811004949,200.04386690776,242.188767001227,471.839354532555,9.50262022593336,3.00582747530364,5.31254352760617,0.875332512721798,0,43123.0334289611,0,22994.7999163393,7273.61503819896,12855.4938069356
191.467806510338,239.341708942998,499.958976741469,200.721004483257,242.245551457047,505.62292748321,9.25319797291935,2.90384251404876,5.66395074174148,0.844747099745291,0,43123.0640140509,0,22391.2385126027,7026.82797076133,13705.8422777865
192.013573697618,239.447539126393,523.26900170953,201.081364755468,242.281306128375,529.188434878498,9.06779105784989,2.83376700198246,5.91943316896893,0.823814819712425,0,43123.0849465528,0,21942.5838453887,6857.2565956366,14324.0683203472
192.349271048846,239.517436537876,538.524813262939,201.290837305635,242.305046802731,544.61662797011,8.94156625678951,2.78761026485493,6.09181470717022,0.8100382488592,0,43123.098723156,0,21637.1402965723,6745.56477697989,14741.2036878527
192.557940506291,239.562298300577,548.066172397093,201.418655358021,242.320686330341,554.268060744376,8.86071485173046,2.7583880297636,6.20188834728227,0.801312788069481,0,43123.1074485241,0,21441.4930079209,6674.85170699952,15007.5640463917
192.68672118911,239.590257490469,553.855431793968,201.49771282162,242.330707196466,560.124981684193,8.81099163251054,2.74044970599696,6.26954989022526,0.795952615673741,0,43123.112808591,0,21321.1708809735,6631.44387252428,15171.294007709
192.765161617763,239.607271750304,557.301299181686,201.546352438411,242.336945799466,563.611425540707,8.78119082064753,2.72967404916171,6.31012635902105,0.792730350261991,0,43123.1160310924,0,21249.0577490328,6605.36853046046,15269.4824819494
192.812316092419,239.617447037755,559.328405882465,201.575922459894,242.340739715205,565.662498066346,8.76360636747471,2.72329267744965,6.33409218388103,0.790820963404258,0,43123.117940419,0,21206.5062240078,6589.92664577793,15327.4758915967
192.84035407447,239.623460098192,560.51255795307,201.593677928467,242.343007735885,566.860677690248,8.75332385399682,2.71954763769349,6.34811973717778,0.789699899996776,0,43123.1190616342,0,21181.6242088962,6580.86425689739,15361.4202957406
