"stock.s_1","stock.s_2","stock.s_3","harvest.s_1","harvest.s_2","harvest.s_3","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3"
41.18702102,48.61480592,48.61480592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.0408457728948,65.9446892787967,54.3079946848058,46.695676245784,13.7792269371072,13.7792269371072,19.7215091590779,0,179663.23166321,0,112995.963923676,33343.4946243463,33343.4946243463
1.95715025742818,78.9343730137252,54.8687790896149,27.848138255756,25.4483194328385,20.9576724314054,26.8511648150402,0,179656.102007558,0,67387.9784741968,61580.8060989552,50714.1685992206
0,80.1863582632852,47.819730316092,4.10434769505226,41.3833979672314,28.7663844577167,36.4790763036513,0,179646.47409607,0,9931.85582406511,100141.111976435,69609.9853718733
0,76.6528959595271,39.2630957096887,0,46.5147271228326,27.7394029971668,40.3621076692507,0,179642.591064702,0,0,112558.096390472,67124.856781899
0,69.5287040047622,30.1166417830975,0,49.1027513002342,25.1513788197655,44.5718960357442,0,179638.381276336,0,0,118820.695202491,60862.2579698806
0,57.4240599181948,20.1595048529209,0,51.8116866716074,22.4424434483924,51.8498429476067,0,179631.103329425,0,0,125375.879495874,54307.073676498
0,37.5458957276399,9.37469158086138,0,54.9597537798597,19.2943763401404,66.5939435085616,0,179616.359228864,0,0,132993.69137895,46689.261793423
0,3.52127244230259,0,0,59.4182210146162,14.8359091053838,110.113615918537,0,179572.839556454,0,0,143782.459061888,35900.4941104851
0,3.19833320158463,0,0,3.09875916333742,0,61.2310977061566,0,7437.26355489564,0,0,7498.49465260179,0
0,3.16653669723382,0,0,2.55644221856816,0,55.6155355690153,0,6130.56005768779,0,0,6186.17559325681,0
0,3.16055004938817,0,0,2.50586470489601,0,55.0626289432089,0,6008.7235833318,0,0,6063.78621227501,0
0,3.1593656097209,0,0,2.49639849632154,0,54.9585276488116,0,5985.92099500157,0,0,6040.87952265038,0
0,3.15912912137422,0,0,2.49452775906979,0,54.9379315313051,0,5981.41471034544,0,0,6036.35264187674,0
0,3.15908181840271,0,0,2.49415432671696,0,54.9338192561833,0,5980.51517688586,0,0,6035.44899614204,0
0,3.1590723533488,0,0,2.49407963522874,0,54.9329967089598,0,5980.33525814423,0,0,6035.26825485319,0
0,3.15907045930963,0,0,2.49406469002366,0,54.9328321219675,0,5980.29925775856,0,0,6035.23208988053,0
0,3.15907008029056,0,0,2.4940616993642,0,54.9327991866864,0,5980.29205378295,0,0,6035.22485296964,0
0,3.15907000444426,0,0,2.49406110089898,0,54.932792595957,0,5980.29061218491,0,0,6035.22340478087,0
0,3.15906998926649,0,0,2.49406098113886,0,54.9327912770723,0,5980.29032370372,0,0,6035.22311498079,0
0,3.15906998622923,0,0,2.4940609571734,0,54.9327910131474,0,5980.29026597511,0,0,6035.22305698825,0
0,3.15906998562143,0,0,2.49406095237761,0,54.9327909603328,0,5980.2902544229,0,0,6035.22304538324,0
0,3.15906998549981,0,0,2.49406095141792,0,54.9327909497639,0,5980.29025211116,0,0,6035.22304306093,0
0,3.15906998547547,0,0,2.49406095122587,0,54.932790947649,0,5980.29025164856,0,0,6035.22304259621,0
0,3.1590699854706,0,0,2.49406095118744,0,54.9327909472257,0,5980.29025155598,0,0,6035.22304250321,0
0,3.15906998546962,0,0,2.49406095117975,0,54.932790947141,0,5980.29025153746,0,0,6035.2230424846,0
0,3.15906998546943,0,0,2.49406095117821,0,54.9327909471241,0,5980.29025153375,0,0,6035.22304248088,0
0,3.15906998546939,0,0,2.4940609511779,0,54.9327909471207,0,5980.29025153301,0,0,6035.22304248013,0
0,3.15906998546938,0,0,2.49406095117784,0,54.93279094712,0,5980.29025153286,0,0,6035.22304247998,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
0,3.15906998546938,0,0,2.49406095117783,0,54.9327909471199,0,5980.29025153283,0,0,6035.22304247995,0
