"stock.s_1","stock.s_2","stock.s_3","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","harvest.s_1","harvest.s_2","harvest.s_3","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3"
41.18702102,48.61480592,48.61480592,41.18702102,48.61480592,48.61480592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36.7191162712067,71.4563800536391,59.8196854596481,64.7365220186788,79.7239162159039,68.087221621913,28.0174057474721,8.26753616226485,8.26753616226485,11.8329054954474,0,107797.938997933,0,67797.5783542099,20006.096774609,20006.096774609
34.75775775581,100.365646660712,73.690660337837,58.2833768681498,111.811017294582,83.2721486636275,23.5256191123397,11.44537063387,9.58148832579056,11.1448107664901,0,107798.627092658,0,56928.1831257363,27695.940849655,23185.6479280328
35.6225742918649,133.216564451744,91.3203460208213,55.4067565591127,147.498644015506,101.806562261812,19.7841822672478,14.2820795637616,10.4862162409909,9.90125419099695,0,107799.870649233,0,47874.5127056855,34560.3164337422,25374.9427639965
39.3819016398849,165.204844192796,113.857324030812,56.6784281858213,181.375656445999,124.942463303677,17.2965265459364,16.1708122532026,11.0851392728651,8.44612402897656,0,107801.325779404,0,41854.7892807526,39130.7432482979,26824.2393743829
46.0708611884819,190.679245959151,142.213494012718,62.1460091702786,207.537829516092,153.832240545979,16.0751479817967,16.8585835569406,11.6187465332618,7.10038919091949,0,107802.67151423,0,38899.2512252749,40795.0382681594,28115.4824099869
55.7566903345758,207.129285074213,176.836693622443,71.6319072798089,223.555472465039,189.087767358373,15.8752169452331,16.4261873908262,12.2510737359297,5.99400631600838,0,107803.777897081,0,38415.4505394073,39748.7096674165,29645.6116965733
68.4474748929198,216.426338694064,217.502902080654,84.8173492565204,231.629358965447,230.482485517652,16.3698743636006,15.2030202713837,12.9795834369979,5.1070747856993,0,107804.664828595,0,39612.4412737578,36788.8435981542,31408.4870314686
83.8722365004872,221.780249758596,263.089262795675,101.107913482503,235.404764285856,276.781549358394,17.2356769820162,13.6245145272597,13.6922865627182,4.38020839201636,0,107805.391695017,0,41707.5432039787,32969.1156820721,33133.1130173584
101.1829355654,225.276226376908,311.414197840599,119.402853644205,237.320790080879,325.70219412982,18.2199180788056,12.0445637039713,14.2879962892212,3.77878387844248,0,107805.993119541,0,44089.2470448147,29145.8909087593,34574.633949845
118.814188031424,227.808978467877,359.384528695807,137.967977600232,238.470097881855,374.122097785021,19.1537895688086,10.6611194139788,14.7375690892138,3.29284504669158,0,107806.47905838,0,46349.0646056163,25798.1800787544,35662.5272190557
134.80949040951,229.699622252151,403.615318564983,154.738767890989,239.252497249407,418.685644158243,19.9292774814791,9.55287499725593,15.0703255932597,2.9177434808189,0,107806.85415993,0,48225.6195941795,23116.4083131739,36467.7439960573
147.597784103171,231.081322908716,441.348523069203,168.086742350748,239.809020705645,456.684345096717,20.4889582475773,8.72769779692866,15.3358220275144,2.64376755304329,0,107807.12813592,0,49579.9562852671,21119.6133065433,37110.2023116623
156.651924755222,232.048277532626,471.186079104514,177.480995958284,240.200854750857,486.75690875523,20.8290712030621,8.15257721823081,15.5708296507164,2.45478762307903,0,107807.317115823,0,50402.9744817623,19727.9147728237,37678.88264886
162.453130191062,232.693497838059,493.223022381783,183.445792929914,240.467598343024,509.008737209958,20.9926627388512,7.77410050496582,15.7857148281751,2.33107180250954,0,107807.440831602,0,50798.8394688961,18812.0625039125,38198.8699305958
165.924552547979,233.106472260143,508.603873229802,186.968491593967,240.642165446145,524.576719069819,21.0439390459883,7.53569318600196,15.9728458400172,2.25331967661259,0,107807.518583765,0,50922.9198167405,18235.1554542965,38651.6966324047
167.925029824489,233.362813879397,518.88320080167,188.964748016363,240.752459368477,535.006315192707,21.0397181918736,7.38964548908011,16.1231143910366,2.20573391644939,0,107807.566169484,0,50912.7060342748,17881.7437121546,39015.3221569708
169.060963223971,233.518892298715,525.541869538456,190.077140817978,240.820356448301,541.776705866895,21.0161775940074,7.30146414958604,16.2348363284384,2.17701866929201,0,107807.594884831,0,50855.7416049937,17668.3591708585,39285.6711276484
169.705524719441,233.612957290931,529.763851812344,190.696427360076,240.861485040204,546.076899494505,20.9909026406351,7.24852774927328,16.3130476821614,2.15979053221236,0,107807.61211306,0,50794.5803166466,17540.2616667448,39474.929920201
170.073640563871,233.669412178771,532.40316420957,191.043845511115,240.886194898163,548.768654614954,20.9702049472441,7.21678271939222,16.3654904053835,2.14946586118094,0,107807.62243761,0,50744.4952551645,17463.4438424924,39601.8328058144
170.285837870987,233.7032730968,534.038015885877,191.240965900098,240.900997024593,550.437642000962,20.9551280291113,7.19772392779235,16.3996261150852,2.14327139694433,0,107807.628632,0,50708.011558292,17417.3246575658,39684.4356875387
170.409349532596,233.723606319632,535.044753787024,191.35416693442,240.909865086685,551.466155690153,20.9448174018245,7.18625876705275,16.4214019031293,2.13954736709638,0,107807.632356072,0,50683.0615123221,17389.5808278697,39737.1295632476
170.481885665383,233.73583992868,535.662392333804,191.419912876552,240.915186664108,552.097496459125,20.9380272111687,7.1793467354279,16.435104125321,2.13730350981132,0,107807.634599714,0,50666.6303520934,17372.8548322548,39770.286718876
170.524813827209,233.743215926057,536.040420854646,191.458474908695,240.918387112964,552.484066658199,20.9336610814861,7.17517118690723,16.4436458035536,2.13594864178231,0,107807.635954653,0,50656.0650263125,17362.7506819793,39790.9561950033
170.550381814693,233.747672013532,536.271447235169,191.481279396493,240.920316280346,552.720383458583,20.9308975818,7.1726442668138,16.4489362234145,2.13512903459923,0,107807.636774458,0,50649.3778052261,17356.6359451413,39803.7581531247
170.56568855283,233.75036880555,536.412500040749,191.494855657732,240.921481581581,552.864698231908,20.9291671049018,7.17111277603064,16.4521981911586,2.13463245079038,0,107807.637271193,0,50645.1903317621,17352.9299858064,39811.6515860753
170.57488961935,233.752003289189,536.498566550062,191.502981160674,240.922186750011,552.952769619876,20.9280915413244,7.17018346082201,16.4542030698137,2.13433119639376,0,107807.63757213,0,50642.5876423278,17350.6811937076,39816.5030672915
170.580438168785,233.752995116673,536.551061000175,191.507864716742,240.922614118316,553.006493522534,20.9274265479567,7.16961900164307,16.4554325223595,2.13414825230575,0,107807.637755073,0,50640.9784662194,17349.3152940324,39819.4781430732
170.583792428593,233.753597552093,536.583070539541,191.510809379608,240.922873442798,553.039255769769,20.927016951015,7.16927589070451,16.4561852302277,2.13403706513418,0,107807.63786623,0,50639.9873080442,17348.485021203,39821.2995740483
170.585824056218,233.753963750123,536.602585639463,191.512589410473,240.923030953171,553.059231154228,20.9267653542551,7.16906720304818,16.4566455147653,2.1339694465496,0,107807.637934143,0,50639.3784846865,17347.9800309173,39822.4133879857
170.587056392361,233.754186481215,536.614481950472,191.513667511963,240.923126696688,553.071408687464,20.9266111196028,7.16894021547251,16.4569267369921,2.13392830397788,0,107807.637975283,0,50639.0052618401,17347.6727415777,39823.0939001688
