"stock.s_1","stock.s_2","stock.s_3","harvest.s_1","harvest.s_2","harvest.s_3","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3"
41.18702102,48.61480592,48.61480592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.3712781483179,64.5667665850864,52.9300719910955,51.3652438703609,15.1571496308175,15.1571496308175,21.693660074985,0,197629.554829525,0,124295.56031604,36677.8440867799,36677.8440867799
0,71.650273656307,48.6726831426503,22.3073898006065,30.8440976378473,25.2851489213141,33.2389181644326,0,197618.009571442,0,53980.265750371,74637.7143271207,61185.9599222647
0,63.4299166935986,35.12538133967,0,48.6387782782664,33.0407648537334,47.2333396195745,0,197604.01514999,0,0,117697.95573137,79953.2927582392
0,48.3582835923746,20.4429773806116,0,52.5687276059486,29.1108155260518,57.6656475697341,0,197593.582842041,0,0,127207.795788408,70443.4527012023
0,21.9340331214712,4.79829303075744,0,57.4100307845187,24.2695123474812,82.603937807884,0,197568.644551802,0,0,138922.964371253,58728.2841183566
0,0,0,0,37.8956278628016,6.87957291971343,212.598598795815,0,197438.649890814,0,0,91701.2739319049,16647.4508122457
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
