"stock.s_1","stock.s_2","stock.s_3","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","harvest.s_1","harvest.s_2","harvest.s_3","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3"
41.18702102,48.61480592,48.61480592,41.18702102,48.61480592,48.61480592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.454770370872,72.5587182086084,60.9220236146175,64.7365220186788,79.7239162159039,68.087221621913,24.2817516478067,7.16519800729548,7.16519800729548,10.2551847627201,0,93424.8804648655,0,58757.9012403093,17338.6172046594,17338.6172046594
42.5296271388132,103.785220914313,76.7898577669806,63.6884012920395,113.272689989956,84.7557622005115,21.1587741532264,9.48746907564294,7.96590443353089,9.09797251243526,0,93426.0376771218,0,51200.8021535621,22958.1365896834,19276.1969063887
47.9181905308248,139.92923001315,97.4531169099621,66.6486184927486,151.356214768407,105.907851855182,18.7304279619237,11.4269847552567,8.45473494521998,7.66090334454657,0,93427.4747462902,0,45324.5981730833,27651.4500050304,20459.087471521
56.9476626942214,174.831338787404,124.110067382396,74.196955006379,187.424052351782,132.880209168267,17.2492923121576,12.5927135643785,8.77014178587073,6.26173565755471,0,93428.8739139928,0,41740.4900949365,30472.3246780299,21222.3208766839
69.6954602430259,201.276721336216,157.6223605465,86.3936773496439,214.092750625198,166.7202618133,16.698217106618,12.8160292889816,9.09790126680008,5.10056230665941,0,93430.0350873265,0,40406.9774648456,31012.7125166818,22015.4456681057
85.7690330742323,216.773460381582,198.190484294046,102.649521769147,228.960945072902,207.734658570222,16.8804886949144,12.1874846913197,9.54417427617591,4.21312537208178,0,93430.922524286,0,40848.0451497218,29491.7365207889,23095.3539791475
104.06336565034,224.492959487195,245.011451243871,121.538571357933,235.534709278277,255.106643407599,17.4752057075924,11.0417497910818,10.0951921637272,3.54417893853497,0,93431.5914706988,0,42287.1638757392,26719.2438648962,24428.7279090019
122.709883035884,228.433444338608,295.998448530008,140.855293476872,238.219589697135,306.679040392903,18.1454104409877,9.78614535852719,10.6805918628953,3.03314230249453,0,93432.102507356,0,43908.9506441245,23680.8847582292,25845.3002473048
139.485997530967,230.751281470583,347.803337398794,158.153289869503,239.438914813287,359.060559379942,18.6672923385354,8.68763334270385,11.2572219811479,2.646218153277,0,93432.4894314494,0,45171.8202031244,21022.6638245318,27240.6516219465
152.697795814855,232.268705981666,396.429842793192,171.653750149962,240.108401061727,408.246341040383,18.9559543351066,7.83969508006097,11.8164982471905,2.36395333360633,0,93432.7716961987,0,45870.3354227993,18970.7907382361,28594.0094884969
161.883679783118,233.291991391083,438.363603693825,180.910831641951,240.527544329461,450.713046558975,19.0271518588337,7.23555293837777,12.3494428651501,2.16752878699481,0,93432.9681207536,0,46042.6218841877,17508.8647284897,29883.6490368631
167.679970760881,233.973282144767,471.625884090694,186.633040626667,240.801640966804,484.456603065204,18.9530698657861,6.82835882203719,12.8307189745098,2.03657474316788,0,93433.0990747287,0,45863.3554748154,16523.5210012082,31048.2591734483
171.125554532194,234.416271289181,496.09533762516,189.942365341955,240.980309565009,509.326636201923,18.8168108097609,6.56403827582848,13.2312985767636,1.95203988259527,0,93433.1836096373,0,45533.6306562292,15883.9081439818,32017.596849309
173.120731643441,234.698217589659,513.014450399048,191.799065534272,241.094844610901,526.551637149411,18.6783338908309,6.39662702124246,13.5371867503634,1.89865966256184,0,93433.2369900602,0,45198.538969082,15478.8000567993,32757.7966238414
174.270810639246,234.874728047162,524.176825388117,192.836520127251,241.167069356833,537.930922252832,18.565709488005,6.29234130967133,13.7540968647156,1.8654616675085,0,93433.2701879467,0,44926.0061784301,15226.4455467068,33282.6839244773
174.937514729041,234.983874512241,531.301292970669,193.421985513403,241.21201884784,545.200825513132,18.4844707843621,6.2281443355997,13.8995325424628,1.84504187577113,0,93433.2906078177,0,44729.4216900138,15071.0992802125,33634.6146794672
175.327298198148,235.05075197397,535.748841052437,193.757177722965,241.239711077801,549.74215008623,18.4298795248168,6.18895910383073,13.9933090337932,1.83258193732036,0,93433.3030677951,0,44597.3196949241,14976.2773739615,33861.5385808468
175.556979002005,235.091461120639,538.485895973321,193.95171610976,241.256640237035,552.538127411643,18.3947371077548,6.16517911639577,14.0522314383214,1.82502115418174,0,93433.3106286539,0,44512.2807446446,14918.7336607456,34004.1212444178
175.693154209972,235.116128689531,540.155243722998,194.065854511133,241.266930815265,554.243888958524,18.3727003011609,6.15080212573348,14.0886452355263,1.82044997693083,0,93433.3151997068,0,44458.9552463742,14883.9436748451,34092.2367284644
