"stock.s_1","stock.s_2","stock.s_3","harvest.s_1","harvest.s_2","harvest.s_3","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3"
41.18702102,48.61480592,48.61480592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41.6374399893663,56.6248342719511,53.3969988967772,23.0990820293124,23.0990819439528,14.6902227251358,9.75569462597741,0,147330.265906722,0,55896.0325559025,55896.032349346,35547.9566960996
43.963447463432,66.6923823911344,59.7936171728266,21.4159414487855,24.6747021215837,14.7977431280413,8.94699117204436,0,147331.074610199,0,51823.1053042522,59708.7776624642,35808.1386346545
48.5018706910342,79.4729521568254,68.4527451382256,20.1749326302568,25.9291575915171,14.7842964766129,7.9825970995953,0,147332.039004214,0,48820.0652165717,62744.356465914,35775.5999188278
55.6644208315531,95.4132575948595,80.1367321632053,19.3380593468302,26.8451335396493,14.7051938119236,6.93550768116984,0,147333.086093672,0,46794.9675855829,64960.8697174902,35584.1842982797
65.8314360747097,114.382319354362,95.6887128624135,18.8633776631432,27.3931712372817,14.6318377979644,5.89475314531956,0,147334.126848174,0,45646.3148897144,66287.0320710353,35406.6746405699
79.1363184851479,135.287516973416,115.953282539699,18.7049789225436,27.5343365297686,14.6490712460893,4.94251222117055,0,147335.079089128,0,45263.0156248286,66628.6291862193,35448.3767903012
95.1559877856503,156.036503608422,141.633691346035,18.8053924475199,27.2368016434719,14.846192607345,4.13361872969836,0,147335.887982463,0,45506.0000713103,65908.6430123162,35925.3785175658
112.66034011671,174.220893166815,173.077614672328,19.0799668382541,26.506935872898,15.301483987294,3.4879106529479,0,147336.533690804,0,46170.4255694327,64142.4862091296,37027.1098228949
129.726145649556,188.272744719664,210.014441464349,19.404229162011,25.4224496750202,16.0617078613478,2.99605095093284,0,147337.025550344,0,46955.0878076277,61518.2054803075,38866.7283133596
144.407395557383,198.088826186025,251.321764102409,19.6298390337392,24.1361780576733,17.1223696070566,2.63216482652206,0,147337.389436686,0,47501.0271102826,58405.6367597099,41433.3577315202
155.601283870079,204.58527429094,294.956909161808,19.6423319050848,22.8273454871011,18.4187093061616,2.36606933841176,0,147337.65553188,0,47531.2578329826,55238.4741909944,44570.2895772416
163.362292263904,208.864274555873,338.194971451243,19.4205300299605,21.6328678231515,19.834988845283,2.17105967225507,0,147337.850541661,0,46994.5332645699,52348.0319514847,47997.4563852788
168.463533730856,211.757658002718,378.197940354163,19.0358601703514,20.6194308124456,21.233095715686,2.02695704393409,0,147337.994644502,0,46063.6945858425,49895.6787336429,51380.648282061
171.777303155657,213.777924866315,412.718892884024,18.5945349955387,19.802059651872,22.4917920511133,1.92000904057932,0,147338.101592605,0,44995.7592320579,47917.7730773186,54426.4892922691
173.959370159947,215.217240323807,440.600466205708,18.1816311617208,19.1699837023177,23.5367718345286,1.84115741303685,0,147338.180444337,0,43996.5989144206,46388.2517825219,56955.1709048076
175.423157975052,216.245805332705,461.834637447776,17.8411904409753,18.7001411290558,24.3470551281404,1.78402058088977,0,147338.237580212,0,43172.7875791477,45251.3089491284,58915.9250725166
176.416089913661,216.973465186753,477.238273506057,17.583307617672,18.3634029696628,24.9416761113554,1.74356244845694,0,147338.278039599,0,42548.7529673531,44436.4572118879,60354.8114228067
177.090514801025,217.479750520087,487.997735108054,17.3990230164003,18.1294704541914,25.3598932277713,1.7155782366026,0,147338.306023019,0,42102.8141175251,43870.3784610492,61366.8290226816
177.546071451401,217.82575197556,495.306900096459,17.2724795617568,17.9709086525581,25.6449984839729,1.69661477523186,0,147338.324986299,0,41796.5994787134,43486.6846149054,62056.7375074552
177.851133400716,218.058416708187,500.175632666823,17.1878710086847,17.8653720148842,25.8351436746286,1.68397203998757,0,147338.337628815,0,41591.8605011633,43231.3030665054,62516.8580331865
178.053555421987,218.212809287854,503.375529989222,17.1322695517789,17.796022226448,25.9600949203233,1.67564540283638,0,147338.345956306,0,41457.313992284,43063.4878248757,62819.2197845492
178.186766317945,218.314221172078,505.459844516067,17.0961240404052,17.7508467233841,26.041415934711,1.67020918526396,0,147338.351392403,0,41369.847716441,42954.1704335272,63016.00345162
178.273832134316,218.380332229542,506.809523531363,17.0727803285875,17.7215888452255,26.0940175246133,1.66668168766046,0,147338.354919722,0,41313.3597194687,42883.3711131043,63143.2907688362
178.330431947036,218.423197425635,507.680150049144,17.0577623280533,17.7027120279038,26.1279123427912,1.66440233588946,0,147338.357199853,0,41277.0185936301,42837.6922764204,63225.310732138
178.36707592656,218.45088454934,508.240367675372,17.0481216641375,17.6905631567651,26.1497018773986,1.66293369150662,0,147338.358667415,0,41253.6897503705,42808.2939784351,63278.0378723008
178.390728019517,218.468720690954,508.600273698151,17.0419402608774,17.6827569233354,26.1636895142984,1.66198922417971,0,147338.359612391,0,41238.7317569131,42789.4041594642,63311.8856852373
178.405960616949,218.480189939524,508.831255228487,17.0379792833272,17.6777463046555,26.1726611103491,1.66138263078756,0,147338.36021855,0,41229.1468335894,42777.2792748259,63333.5954927652
178.415755212873,218.487555946171,508.979398185881,17.0354418644919,17.6745323116935,26.1784125222342,1.66099337521155,0,147338.360608018,0,41223.0066914987,42769.5019330678,63347.5129768265
178.422046034472,218.492282735094,509.074371790774,17.0338165740608,17.6724716541948,26.1820984703926,1.66074372994626,0,147338.360858216,0,41219.0737522271,42764.5154760958,63356.4323736233
178.426083250203,218.495314224715,509.135242540736,17.0327755599822,17.6711508411412,26.1844602970469,1.66058368325321,0,147338.361017106,0,41216.5546669771,42761.319322701,63362.1476111115
