"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
193.14508878,162.05275852,189.71798886,250.79682234,193.14508878,162.05275852,189.71798886,250.79682234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198.920673325109,194.385137922487,235.112269280229,299.06699012959,227.180480954728,200.312779948685,242.051863114748,308.240754264904,28.2598076296183,5.92764202619787,6.93959383451954,9.17376413531393,2.06654813960995,0,93917.5012911534,0,52765.5329025351,11067.8457004068,12957.3198658931,17128.869370458
206.14366754948,231.574770703644,268.93203929783,337.921648334196,232.401537636804,237.989563612239,276.690845006031,347.790987255791,26.2578700873241,6.41479290859479,7.75880570820104,9.86933892159534,1.86440204034807,0,93917.7034373752,0,49027.5987084597,11977.4334884947,14486.9180726971,18427.6175697642
213.861658888097,273.380339788595,288.520372993954,364.768082863669,238.802545135987,280.384775193596,296.654752623795,374.989189206627,24.9408862478902,7.00443540500039,8.13437962984037,10.2211063429583,1.70884187588672,0,93917.8589974911,0,46568.5814701779,13078.3893390297,15188.1740182196,19084.4230119397
221.339137954601,319.122943518633,297.792500831157,381.06965248967,245.484407052049,326.839195586052,305.936085429554,391.365354352144,24.1452690974483,7.71625206741872,8.14358459839728,10.2957018624738,1.5946270011591,0,93917.973212457,0,45083.0383454802,14407.4636913279,15205.3611511833,19223.7046514669
228.156200697647,367.686618325117,301.792242506187,390.167935394561,251.802547405351,376.20984182115,309.74576666224,400.34564866053,23.6463467077045,8.52322349603233,7.9535241560535,10.1777132659695,1.50891867537575,0,93918.0589208233,0,44151.471290358,15914.2070501642,14850.4882286425,19003.401270334
234.153726478145,417.579722912019,303.576473725423,395.090338029733,257.429306100353,426.957201076845,311.27338197111,405.04117962262,23.2755796222082,9.37747816482532,7.69690824568719,9.95084159288679,1.44088136095525,0,93918.1269578534,0,43459.1904685868,17509.2357008935,14371.345715034,18579.7959547
239.324777919987,467.072706836404,304.493855970546,397.806225827404,262.274444794763,477.304569978871,311.932322835676,407.487036570417,22.9496668747765,10.2318631424672,7.43846686513022,9.68081074301365,1.38431621812197,0,93918.1835225855,0,42850.6597940913,19104.5076588648,13888.7947597026,18075.6056261449
243.730491433113,514.409201552608,305.063721098203,399.399040246438,266.372873856812,525.456572973755,312.265719145034,408.808095980237,22.6423824236995,11.0473714211469,7.20199804683095,9.40905573379875,1.33627071732917,0,93918.2315682517,0,42276.9110967808,20627.1906677139,13447.2700552203,17568.196019254
247.453298383999,558.046329341492,305.476262195057,400.415775179336,269.806976005275,569.841055341215,312.470971838564,409.573469540247,22.3536776212761,11.7947259997224,6.99470964350756,9.15769436091063,1.29538574643084,0,93918.2724531118,0,41737.8535436987,22022.6199332818,13060.2298032403,17098.8645586374
250.576018077929,596.856083369967,305.80084258829,401.121632715697,272.667362976521,609.310952643669,312.618676004287,410.058392752936,22.0913448985926,12.4548692737022,6.81783341599647,8.93676003723862,1.26092397932371,0,93918.3069150899,0,41248.0368368198,23255.2118921548,12729.9738961678,16686.3452139269
253.174935189278,630.230281250752,306.064166644639,401.644022105212,275.037423395906,643.249044163322,312.734365339177,410.393379916804,21.8624882066279,13.0187629125704,6.67019869453765,8.74935781159129,1.23231030300667,0,93918.335528388,0,40820.725176808,24308.0905509623,12454.3165083048,16336.4356026159
255.319034995401,658.070270402304,306.278481527081,402.045722375906,276.989581576747,671.556434284018,312.827883598809,410.640417466519,21.6705465813457,13.4861638817133,6.54940207172834,8.59469509061281,1.2089522635797,0,93918.3588865635,0,40462.3397880277,25180.8021256207,12228.7700976958,16047.6558274828
257.071071832018,680.685594288438,306.451436425776,402.360017432113,278.586189680564,694.549091991014,312.903773229265,410.829872703164,21.5151178485462,13.8634977025756,6.45233680348943,8.46985527105071,1.19020160015498,0,93918.3776377159,0,40172.1297476051,25885.3440814931,12047.5338815092,15814.5601287086
258.488532789289,698.649820667126,306.589292543424,402.606884849423,279.881505496376,712.811165462695,312.964871064165,410.977796451812,21.3929727070864,14.1613447955697,6.37557852074072,8.37091160238816,1.17537899067975,0,93918.3924605549,0,39944.0654392752,26441.4717378198,11904.2140207727,15629.8166416779
259.623975726766,712.659814650679,306.69777160359,402.800138958135,280.92331436737,727.051922262777,313.013476496763,411.093795437703,21.2993386406047,14.3921076120977,6.31570489317311,8.29365647956717,1.16381736234325,0,93918.4040215443,0,39769.2358197501,26872.3424340319,11792.4204832221,15485.5691019025
260.524891533546,723.426658598374,306.782134287255,402.950424791194,281.753878025125,737.994887067989,313.051665858967,411.184485883598,21.2289864915783,14.5682284696157,6.26953157171238,8.23406109240411,1.15490020751895,0,93918.4129384524,0,39637.8772244311,27201.1879457914,11706.2075852192,15374.2950832182
261.233419657184,731.606452013689,306.847076875523,403.066411014426,282.410377050687,746.307518998386,313.081329722389,411.254941414791,21.1769573935036,14.7010669846971,6.23425284686545,8.18853040036533,1.14808576959331,0,93918.4197531161,0,39540.7306648248,27449.2184748776,11640.3366231423,15289.2820760409
261.786176558831,737.765994488841,306.896645917223,403.155265302351,282.925122227688,752.566349149051,313.104143885163,411.309274631016,21.1389456688577,14.8003546602099,6.20749796793955,8.15400932866543,1.14291670859529,0,93918.4249226272,0,39469.7567596315,27634.6042771362,11590.3810302816,15224.8257722866
262.214317252281,742.373138551479,306.934218135581,403.222881365859,283.325745604891,757.24719926238,313.121544981009,411.350873082503,21.1114283526099,14.8740607109014,6.18732684542812,8.12799171664371,1.13901882623759,0,93918.4288203425,0,39418.3775756366,27772.2251376122,11552.7183525129,15176.246773407
262.54383459962,745.801758922957,306.962537438163,403.274039642872,283.635475765329,760.730260933704,313.134727479339,411.382514051031,21.0916411657093,14.9285020107468,6.17219004117603,8.10847440815902,1.13609321936383,0,93918.4317463379,0,39381.4317664104,27873.8756596506,11524.4555436053,15139.804869891
262.79603746139,748.343739718541,306.983786697474,403.312558422365,283.873517091008,763.312308115324,313.14465945209,411.406445266717,21.0774796296184,14.9685683967828,6.16087275461602,8.09388684435218,1.13390546655137,0,93918.4339333033,0,39354.9899374939,27948.6859428052,11503.3243786598,15112.5675798109
262.988129783382,750.223130883759,306.999673794868,403.34144395783,284.055506123732,765.221111208055,313.152109565224,411.424459148195,21.0673763403498,14.9979803242958,6.15243577035627,8.08301519036567,1.13227426306548,0,93918.4355645032,0,39336.1254976042,28003.6026658506,11487.5711939109,15092.2684814005
263.133820370585,751.609808112321,307.01151779946,403.363033896408,284.194002724357,766.629341461073,313.157678386626,411.437965232265,21.060182353772,15.019533348752,6.14616058716595,8.07493133585753,1.13106086383777,0,93918.4367782384,0,39322.6931862294,28043.8455732334,11475.8544338594,15077.17464578
263.243911712417,752.631421711383,307.020327331333,403.379127249488,284.298976800643,767.666730939656,313.161829287447,411.448058602471,21.0550650882264,15.0353092282729,6.14150195611401,8.06893135298269,1.13015994749003,0,93918.4376792453,0,39313.1384416587,28073.3016368002,11467.1560324664,15065.9717282674
263.326835981422,753.383267664222,307.02686767524,403.391096861196,284.378262104258,768.430115916871,313.164916317069,411.455581469356,21.0514261228354,15.0468482526489,6.13804864182869,8.06448460815995,1.12949205799669,0,93918.438346905,0,39306.3439174147,28094.8468213377,11460.7081482156,15057.6689519949
263.389122616341,753.936150608836,307.031716010287,403.399983254766,284.437960389931,768.991435539537,313.167207960569,411.461176225752,21.0488377735898,15.0552849307011,6.13549195028256,8.06119297098607,1.12899753817328,0,93918.4388415867,0,39301.5110597722,28110.5994343487,11455.9344005077,15051.5229444963
263.43579345462,754.342496636355,307.035305615822,403.406570783601,284.482788990013,769.40394890725,313.168906627799,411.465329590915,21.046995535393,15.0614522708949,6.13360101197631,8.05875880731409,1.12863176237443,0,93918.4392073974,0,39298.0713095282,28122.1148344597,11452.4037194527,15046.9779757191
263.470688597027,754.6410265446,307.037960558753,403.411448120635,284.51637171421,769.70698715102,313.170164219312,411.468408362034,21.0456831171829,15.0659606064201,6.1322036605583,8.056960241399,1.12836144647736,0,93918.4394776798,0,39295.6208170424,28130.5326103204,11449.7946432272,15043.6197685362
263.496730074255,754.860286873304,307.039922521507,403.415055532001,284.54147715895,769.929543370044,313.171094322597,411.470687775171,21.0447470846951,15.0692564967406,6.13117180109014,8.05563224316973,1.12816182303504,0,93918.4396775557,0,39293.8730962624,28136.6865591167,11447.8679983105,15041.1401856891
263.516131982831,755.021295798434,307.041371330735,403.41772136477,284.56021062845,770.092962189644,313.171781635131,411.472373649307,21.0440786456185,15.0716663912104,6.13041030439577,8.05465228453652,1.1280144964112,0,93918.439825005,0,39292.6250147273,28141.1862134529,11446.4461634768,15039.3104478444
