"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
193.14508878,162.05275852,189.71798886,250.79682234,193.14508878,162.05275852,189.71798886,250.79682234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109.431282498043,175.614271506206,213.136888804265,270.016737034448,227.180480954728,200.312779948685,242.051863114748,308.240754264904,117.749198456685,24.698508442479,28.9149743104838,38.2240172304559,8.61061724837054,0,391322.92204628,0,219856.387093788,46116.0237516722,53988.832774528,71370.2890435398
57.5839050431187,182.641275560156,220.304966506918,273.141755540216,141.251892464892,216.208671290275,261.0445386944,324.753498640893,83.667987421773,33.5673957301193,40.7395721874821,51.611743100677,10.7988579457196,0,391320.733805485,0,156221.372808124,62675.6398013722,76067.2282298486,96367.2918240862
25.1550265153953,182.161550192958,215.439900323654,264.185822368203,78.4141001076347,224.392556968006,266.379648223444,327.342692541113,53.2590735922394,42.2310067750487,50.9397478997905,63.1568701729105,13.0632876377222,0,391318.469375677,0,99443.1185385888,78851.9726213761,95112.5704421345,117923.871061215
7.71030654705531,173.7585690758,203.558391957455,247.225833038682,35.3708937980224,223.834996641877,262.783077693673,319.850830925405,27.6605872509671,50.0764275660768,59.2246857362182,72.624997886723,15.5308995789692,0,391316.001763728,0,51646.6936301669,93500.6147603748,110581.860457588,135602.363815177
1.16287750763621,158.474818645572,188.469149605728,226.00036247675,11.0256611166486,214.04145391965,253.565535833123,305.061255806263,9.86278360901238,55.5666352740784,65.0963862273951,79.060893329513,18.0670752942406,0,391313.465588038,0,18415.3777638067,103751.701365603,121545.254459474,147619.199074448
0,138.592376943686,172.583864797303,203.435150135434,1.67332298724334,196.096624173346,240.971869066487,285.441747959162,1.67332298724334,57.5042472296599,68.3880042691841,82.0065978237288,20.5002730371671,0,391311.032390325,0,3124.3588171994,107369.529509891,127691.226235466,153119.295516994
0,116.052989130118,156.352136334933,180.376800841351,0,172.497753414607,226.640674439364,263.23019689242,0,56.444764284489,70.2885381044308,82.8533960510685,23.0093476895381,0,391308.523315623,0,0,105391.3071902,131239.82366155,154700.401811563
0,91.6776629056883,138.48662547307,155.598080302964,0,145.397039547537,210.859938418218,239.092089155974,0,53.7193766418485,72.3733129451485,83.4940088530095,26.1513805051263,0,391305.381282842,0,0,100302.577174246,135132.428200619,155896.527288482
0,65.8633793799325,116.921718701488,126.991996325583,0,115.672329783158,192.162221579427,211.52924148442,0,49.8089504032252,75.240502877939,84.5372451588373,30.6947317882423,0,391300.837931549,0,0,93001.1925696049,140485.925532212,157844.414561521
0,39.1596159634069,88.6322123525995,91.6976547979806,0,83.7209747002952,167.738245177542,177.616961676153,0,44.5613587368883,79.106032824942,85.9193068781723,38.223847580949,0,391293.308815759,0,0,83203.1085076678,147703.481655649,160424.942500023
0,12.7650346683249,47.9887637481577,45.1257223809906,0,50.1578723820412,132.622125214352,132.68622164108,0,37.3928377137162,84.6333614661947,87.5604992600889,53.9473339345973,0,391277.5853294,0,0,69818.3453532907,158023.878917571,163489.308392473
0,0,0,0,0,16.4729036109114,76.0604320622992,68.1757676409637,0,16.4729036109114,76.0604320622992,68.1757676409637,111.833453263655,0,391219.699210071,0,0,30757.5178456221,142016.863071566,127294.946864557
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
