"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
193.14508878,162.05275852,189.71798886,250.79682234,193.14508878,162.05275852,189.71798886,250.79682234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222.470513016466,199.324839610987,240.89526414233,306.711793575687,227.180480954728,200.312779948685,242.051863114748,308.240754264904,4.70996793826142,0.987940337697906,1.15659897241789,1.5289606892163,0.344424689934385,0,15652.9168818313,0,8794.25548374037,1844.64095006455,2159.55331097838,2854.81156173797
248.187363690384,242.657811817109,279.224362069102,351.898265926048,252.745180206096,243.678717951649,280.458184473898,353.469188808555,4.55781651571221,1.02090613453951,1.23382240479607,1.57092288250748,0.289363918116578,0,15652.9719425318,0,8510.16470018268,1906.19330953924,2303.74167968218,2933.16161704578
268.767991453495,291.734397661023,300.48599981922,382.180715497304,273.226898459568,292.824288581637,301.740128399522,383.76125692781,4.45890700607239,1.08989092061441,1.25412858030235,1.58054143050553,0.25375157344024,0,15653.0075547633,0,8325.48499345306,2034.99882184551,2341.65652276406,2951.12096827412
283.91635278104,345.638732840617,309.553011850955,399.367885371227,288.313986226013,346.8320863881,310.782164246861,400.931213920328,4.3976334449735,1.1933535474827,1.2291523959057,1.56332854910074,0.231100814409729,0,15653.0302054625,0,8211.07755846292,2228.17991896238,2295.02203406429,2918.98179478731
294.331175001087,402.80786484987,312.85351094881,408.029915598982,298.678132223657,404.130857318782,314.038379033593,409.558565760175,4.34695722256942,1.32299246891213,1.18486808478357,1.52865016119341,0.216249421275279,0,15653.045056848,0,8116.45703182365,2470.23630037117,2212.3362172956,2854.23175677881
301.149914546037,461.119600326808,313.994809915636,412.113260782167,305.439351869273,462.587181096645,315.134653092769,413.599867449776,4.28943732323628,1.4675807698367,1.13984317713234,1.48660666760899,0.205837290748605,0,15653.0554696428,0,8009.05827735966,2740.20553900679,2128.26758960917,2775.72990095792
305.48302680034,518.142922873432,314.40211703428,413.98919534738,309.705205587598,519.759168886505,315.502683697011,415.433671822033,4.22217878725797,1.61624601307258,1.10056666273122,1.44447647465311,0.19802219493431,0,15653.063284553,0,7883.47594715936,3017.78707410559,2054.93212179244,2697.06616369052
308.199945298768,571.512751564045,314.564870445261,414.854827019176,312.349902082162,573.272481687243,315.632650881351,416.260827613938,4.14995678339375,1.75973012319884,1.06778043608994,1.40600059476174,0.191874156626,0,15653.069432086,0,7748.62603695718,3285.69461378476,1993.71504829836,2625.22560720228
309.902931071462,619.320294863255,314.643567128994,415.266611656578,313.981948307715,621.211283489249,315.684381337464,416.639259523464,4.07901723625254,1.89098862599406,1.04081420846937,1.37264786688506,0.18693170966435,0,15653.0743748257,0,7616.17067640309,3530.775009899,1943.36483397918,2562.95078625405
310.980382328791,660.386498037042,314.690440565987,415.473799463021,314.994626671017,662.392047791836,315.709353290366,416.818560579506,4.01424434222616,2.00554975479352,1.01891272437995,1.34476111648444,0.182952401664807,0,15653.0783546621,0,7495.2294330749,3744.67876643709,1902.47129731817,2510.88181023362
311.67280105519,694.335096701026,314.722800358353,415.586470857191,315.631231890302,696.436591220829,315.724214285272,416.90859951259,3.95843083511213,2.10149451980361,1.00141392691967,1.32212865539924,0.179783595929621,0,15653.0815222553,0,7391.01678291714,3923.82282577812,1869.79827331014,2468.62342384583
312.126167720616,721.473931858338,314.746771815925,415.653277037789,316.03866596601,723.652967724125,315.734468207797,416.957514472474,3.91249824539404,2.17903586578704,0.987696391872121,1.30423743468582,0.177302658106782,0,15653.0840041349,0,7305.25336917301,4068.60478949209,1844.18546460387,2435.217683524
312.428677172406,742.566315032921,314.764913201697,415.696083644606,316.304725767526,744.806168903886,315.742061154098,416.986501164134,3.8760485951194,2.23985387096564,0.977147952400677,1.29041751952786,0.175395734731865,0,15653.0859115709,0,7237.19610402599,4182.16162948823,1824.48985884124,2409.41371495014
312.63400330224,758.589565850828,314.778627801815,415.725117777553,316.481941561627,760.875967150164,315.747805762032,417.005068196165,3.84793825938628,2.28640129933551,0.969177960217176,1.27995041861221,0.173955113648844,0,15653.0873513286,0,7184.70965880785,4269.07304429222,1809.60862219932,2389.86998114284
312.775350317839,770.545760107963,314.788901807718,415.745509123708,316.60208281681,772.867100168832,315.752147641719,417.017658667611,3.82673249897115,2.32134006086933,0.963245834000199,1.27214954390293,0.172882839797239,0,15653.0884239617,0,7145.11514834364,4334.30924106499,1798.53240380511,2375.3045135878
312.873719654751,779.345600726248,314.796515808617,415.760090274148,316.684721294329,781.692773507093,315.755399732567,417.026499867573,3.81100163957825,2.34717278084528,0.958883923949865,1.26640959342519,0.172094349589315,0,15653.0892125546,0,7115.74314448006,4382.54301723637,1790.3880274776,2364.58711771018
312.942722721242,785.755947794773,314.802102549281,415.770593690003,316.742200617799,788.1220033291,315.757809539507,417.032821207075,3.79947789655703,2.36605553432696,0.955706990225828,1.26222751707167,0.171520025192876,0,15653.0897875939,0,7094.22649265015,4417.80010614463,1784.45618947141,2356.77851935294
312.99139070851,790.390197136374,314.806167724678,415.778171299507,316.78250479115,792.769938078502,315.759577564218,417.03737437282,3.79111408263989,2.37974094212786,0.953409839539798,1.25920307331269,0.171104720640869,0,15653.0902018505,0,7078.60992851002,4443.35292819732,1780.16704562109,2351.13140424274
313.025838855565,793.721842027075,314.809106160198,415.783631168436,316.810923559996,796.111439580334,315.760863976617,417.040659031933,3.78508470443075,2.38959755325911,0.951757816419341,1.25702786349769,0.170806032845576,0,15653.0905005134,0,7067.35212525651,4461.75678096837,1777.08245702584,2347.06994329552
313.050275551513,796.107374213605,314.811219305852,415.787555864725,316.831034998415,798.504038466169,315.761793790723,417.043025618559,3.78075944690184,2.39666425256418,0.950574484871102,1.2554697538344,0.170592075395689,0,15653.0907155251,0,7059.27618498669,4474.95142686197,1774.87298976543,2344.16070598643
313.067632039586,797.810511143862,314.812733088823,415.790369775483,316.8452996051,800.212225214337,315.762462433683,417.044726732339,3.77766756551352,2.40171407047523,0.949729344860284,1.25435695685552,0.170439260742569,0,15653.0908674679,0,7053.50315315065,4484.38023602548,1773.29497962352,2342.08293792896
313.079967336535,799.023924837255,314.813814393661,415.792382471826,316.855430238872,801.429238960832,315.762941413929,417.045946363124,3.77546290233737,2.40531412357697,0.949127020267939,1.2535638912984,0.170330348002608,0,15653.0909759626,0,7049.38669811724,4491.10210486764,1772.17034429295,2340.60215903278
313.088735928935,799.887144961495,314.814585141435,415.793819153655,316.862629602918,802.295021263001,315.763283546454,417.046818710965,3.77389367398267,2.40787630150637,0.948698405019245,1.2529995573095,0.170252843927301,0,15653.0910540961,0,7046.45670045177,4495.88609652136,1771.37005179613,2339.54845817079
313.094968900893,800.500586557161,314.815133675548,415.794842966801,316.867747044778,802.9102841858,315.763527413408,417.047441394377,3.77277814388542,2.40969762863859,0.948393737859954,1.25259842757615,0.170197751853266,0,15653.0911094539,0,7044.3738292298,4499.28680249859,1770.80118999676,2338.79948548064
313.099398699955,800.936195507241,314.815523622794,415.795571600639,316.871384544173,803.347186724523,315.763700969701,417.047885129721,3.77198584421775,2.41099121728255,0.948177346907138,1.2523135290829,0.170158622073359,0,15653.0911477066,0,7042.89448037042,4501.70213720467,1770.39715384442,2338.26753490913
313.102546195047,801.245358247477,314.815800606004,415.796089630684,316.873969665462,803.657267675109,315.763824348282,417.048200928358,3.77142347041501,2.41190942763167,0.948023742277922,1.25211129767454,0.170130845661333,0,15653.091176433,0,7041.84443948617,4503.41658123143,1770.11034969405,2337.889936867
313.104781960708,801.464695229733,314.815997233886,415.796457643251,316.875806433196,803.8772561392,315.76391198485,417.048425447903,3.7710244724883,2.41256090946689,0.947914750964438,1.25196780465135,0.170111136583728,0,15653.0911953426,0,7041.09944721638,4504.63300091349,1769.90684566412,2337.62201268522
313.106369655989,801.620262779576,314.816136758756,415.796718928593,316.877111131143,804.033285784407,315.763974197056,417.048584947884,3.77074147515371,2.41302300483025,0.947837438299377,1.25186601929171,0.170097155947587,0,15653.0912093309,0,7040.57104640894,4505.49580608254,1769.76249068387,2337.43196331145
313.107496838085,801.730579857106,314.816235733588,415.796904357083,316.878037634414,804.14393055586,315.764018342015,417.048698191094,3.77054079632891,2.41335069875388,0.947782608427722,1.25179383401117,0.170087240898283,0,15653.0912191463,0,7040.196347286,4506.10766249488,1769.66011463678,2337.29718196951
313.108296887611,801.808797968396,314.816305927819,415.797035908551,316.878695399959,804.22238101585,315.764049657097,417.048778557208,3.77039851234802,2.41358304745441,0.947743729278014,1.25174264865779,0.17008021024958,0,15653.0912265812,0,7039.93068057754,4506.54149428748,1769.58752111172,2337.20161081475
