"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
193.14508878,162.05275852,189.71798886,250.79682234,193.14508878,162.05275852,189.71798886,250.79682234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187.145753479431,191.915287078237,232.220771849178,295.244588406541,227.180480954728,200.312779948685,242.051863114748,308.240754264904,40.0347274752967,8.39749287044785,9.83109126557036,12.9961658583627,2.92760986444773,0,133049.793495814,0,74751.1716119325,15679.4480755779,18356.2031433505,24265.898274818
185.32195587092,225.822161769613,263.479759143709,330.559758635665,221.660481014629,235.138320906669,274.752470653111,344.891840315165,36.3385251437096,9.31615913705634,11.2727115094018,14.3320816795002,2.74250428406594,0,133049.978601377,0,67849.7769422327,17394.7433724353,21047.9362721041,26760.2645188886
186.126408825354,263.585050139274,281.746916859976,355.064914255087,219.962875386345,273.892819649826,293.77358690275,370.153485610436,33.8364665609912,10.3077695105516,12.0266700427738,15.0885713553492,2.57880274888157,0,133050.142302908,0,63178.0376225309,19246.2368601094,22455.6961663395,28172.7504566768
188.459763608626,304.649983266942,290.71033357754,370.292446597638,220.712788946517,316.068856271697,302.916004048629,385.674355253614,32.2530253378913,11.4188730047551,12.2056704710886,15.3819086559757,2.44749861424498,0,133050.273607126,0,60221.5022825967,21320.842913693,22789.9182924632,28720.4576169876
191.63720116673,348.128447786398,294.822043217184,379.14448170151,222.877929710341,360.753805111773,306.869711167913,394.49020535148,31.2407285436109,12.6253573253746,12.0476679507291,15.3457236499697,2.34132933229557,0,133050.379776359,0,58331.383973732,23573.5400640204,22494.9025833691,28652.8944845695
195.263073634309,392.856794218569,296.820411936742,384.21791849352,225.802339175383,406.726213940605,308.566107201487,399.32301543532,30.5392655410741,13.8694197220363,11.7456952647442,15.1050969418008,2.2508096250167,0,133050.470296012,0,57021.6415428787,25896.401428974,21931.0717920617,28203.6063417229
199.100886541816,437.491248691754,297.961333545713,387.236020317782,229.105714608368,452.58319662885,309.363957274104,401.996098055364,30.0048280665519,15.0919479370954,11.4026237283917,14.7600777375821,2.17035619888338,0,133050.550749374,0,56023.7622042842,28179.0550691343,21290.502943307,27559.4008888476
202.991027465985,480.64627224708,298.747798243625,389.174018082608,232.56297928313,496.891139800718,309.811659324343,403.55281510054,29.5719518171451,16.2448675536384,11.0638610807184,14.3787970179321,2.09781308964375,0,133050.623292134,0,55215.513744841,30331.7384404435,20657.9794715895,26847.4894483498
206.811801784808,521.05694333351,299.368030028534,390.536796530035,236.026241337343,538.350578971009,310.116965095016,404.539263743267,29.2144395525345,17.2936356374992,10.7489350664818,14.0024672132325,2.03273475332389,0,133050.688371057,0,54547.9817712122,32289.9544184634,20069.9627665978,26144.8221495366
