"id","total"
"1",0.0142862197946369
"10",0.142859051724082
"100",0.293896579723185
"11",0.157144509979324
"12",0.171429870273789
"13",0.185715127260577
"14",0.200000275109616
"15",0.214285307446417
"16",0.228570217280715
"17",0.242854996922876
"18",0.25713963788583
"19",0.271424130768812
"2",0.0285723773706156
"20",0.28570846511934
"21",0.299992629267719
"22",0.314276610127642
"23",0.328560392954283
"24",0.342843961048209
"25",0.357127295389823
"26",0.371410374184267
"27",0.385693172288722
"28",0.399975660483872
"29",0.414257804535394
"3",0.0428584701828696
"30",0.428539563968934
"31",0.442820890446598
"32",0.457101725578436
"33",0.47138199791571
"34",0.48566161872932
"35",0.499940475932426
"36",0.514218425075063
"37",0.528495275536221
"38",0.542770768474494
"39",0.557044539831266
"4",0.0571444955133662
"40",0.571316054310998
"41",0.585584477889671
"42",0.599848404245644
"43",0.614105173312521
"44",0.628348730911002
"45",0.642559239456223
"46",0.632372141683777
"47",0.57749940597467
"48",0.566163229289267
"49",0.562905955519703
"5",0.0714304504543708
"50",0.562746035013466
"51",0.564621562707326
"52",0.567479052368808
"53",0.542141857896763
"54",0.515515039412276
"55",0.494038638998099
"56",0.4824462557624
"57",0.463928548963
"58",0.451353131612856
"59",0.441476259483009
"6",0.0857163318899665
"60",0.431128201379286
"61",0.422201335677852
"62",0.414641810690155
"63",0.409328886655257
"64",0.399075122148854
"65",0.397501056925358
"66",0.388646555098766
"67",0.381578137375927
"68",0.377235443640469
"69",0.366789572953972
"7",0.100002136475203
"70",0.36503836819229
"71",0.361879837508965
"72",0.353449743343328
"73",0.354141024042599
"74",0.35033743819329
"75",0.341802638069756
"76",0.342517705124335
"77",0.341718037637355
"78",0.330439407491127
"79",0.32971399203878
"8",0.114287860612445
"80",0.330231776302929
"81",0.329915169088981
"82",0.32520739779135
"83",0.316038895690775
"84",0.316598862678832
"85",0.317039190912393
"86",0.317257641455707
"87",0.317325765716799
"88",0.315928752077826
"89",0.308543992071006
"9",0.128573500424463
"90",0.306443222614756
"91",0.303834411054587
"92",0.30452441639821
"93",0.305163544731767
"94",0.305724253545531
"95",0.30615660850707
"96",0.306362623046859
"97",0.306129612509962
"98",0.304931410359193
"99",0.301224938769251
