"id","total"
"1",0.0110426106412744
"10",0.110122754240959
"100",0.48348897258876
"11",0.121095097481595
"12",0.132059490075681
"13",0.143015737057865
"14",0.153963635569775
"15",0.164902974395729
"16",0.175833533473882
"17",0.186755083438321
"18",0.197667385110173
"19",0.20857018886394
"2",0.0220788623475461
"20",0.219463234075696
"21",0.230346248428344
"22",0.241218947303479
"23",0.252081032912735
"24",0.262932193561328
"25",0.273772102815459
"26",0.284600418485465
"27",0.295416781680792
"28",0.306220815700921
"29",0.317012124934939
"3",0.0331086207013366
"30",0.327790293500486
"31",0.338554883942812
"32",0.34930543575753
"33",0.36004146381821
"34",0.37076245659725
"35",0.381467874329201
"36",0.392157147005876
"37",0.402829672132698
"38",0.413484812362416
"39",0.424121892900244
"4",0.0441317465225411
"40",0.434740198717944
"41",0.445338971443435
"42",0.455917406083505
"43",0.466474647417538
"44",0.477009786099754
"45",0.487521854455652
"46",0.498009821883212
"47",0.508472590056272
"48",0.518908987610248
"49",0.529317764613092
"5",0.055148095551719
"50",0.53969758672877
"51",0.550047029150458
"52",0.560364570441675
"53",0.570648586455098
"54",0.580897344747291
"55",0.591108999790856
"56",0.601281589977004
"57",0.611413037289775
"58",0.621501151722728
"59",0.631543642920736
"6",0.0661575182208776
"60",0.641538143487211
"61",0.651482250751083
"62",0.661373597680361
"63",0.67120997101057
"64",0.680989506011145
"65",0.690711009459367
"66",0.700374501449617
"67",0.709982144321608
"68",0.719539883005063
"69",0.729060458541245
"7",0.0771598594735152
"70",0.738569232524695
"71",0.74811619269026
"72",0.757802758384651
"73",0.767847498571178
"74",0.778760197614964
"75",0.791696244540731
"76",0.805811560952405
"77",0.816217045846312
"78",0.826419995338337
"79",0.810063875894498
"8",0.0881549583322404
"80",0.767189476750197
"81",0.738417633837745
"82",0.704059634762913
"83",0.684664008046805
"84",0.664588696817267
"85",0.643834797143015
"86",0.622541638491945
"87",0.60052950426488
"88",0.601784265484136
"89",0.58354448945291
"9",0.0991426477591683
"90",0.559934081605194
"91",0.564846591547848
"92",0.5407374438083
"93",0.545102727698035
"94",0.52017426735749
"95",0.524853983839854
"96",0.498121794915201
"97",0.502850691965315
"98",0.505693794696701
"99",0.479075614545676
