"stock.s_1","stock.s_2","stock.s_3","stock.s_4","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4"
25.1622,104.54216,302.649,293.1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.2733357002045,117.728703601011,380.194471713605,375.219955318736,9.08027465314754e-09,8.68016986143595e-09,6.71729423875969e-08,6.505407461735e-08,1.29020918393508e-08,0,0.000311193617957234,0,2.17790387555744e-05,1.51886480252392e-05,0.000139316682511876,0.000134922150756384
33.8608095453363,132.110271354291,471.368898082591,472.981046854115,8.42964061323813e-09,7.80019729922559e-09,6.73360129813486e-08,6.64549793907466e-08,1.02954800240695e-08,0,0.000311339578946711,0,2.02184930108517e-05,1.36488632361579e-05,0.000139654890923317,0.000137827627256408
38.9150345420949,147.675569977367,575.311830368088,585.163535234141,7.87288580623666e-09,7.06739849547829e-09,6.74065799462226e-08,6.76371200507881e-08,8.31278157420456e-09,0,0.000311322042179858,0,1.88831166062586e-05,1.23666045613729e-05,0.000139801246808466,0.000140279386985335
44.4043935433809,164.381427298444,689.518946148914,708.266677196912,7.42057258584122e-09,6.47910522175846e-09,6.74726948203465e-08,6.86281048793783e-08,6.81757228448987e-09,0,0.00031140168746017,0,1.77982433471402e-05,1.13372031080852e-05,0.000139938369057399,0.000142334689519831
50.272394761465,182.148799575681,809.730710394373,836.432042686906,7.06664219897087e-09,6.01902693058429e-09,6.74897963074912e-08,6.93248155723335e-08,5.68979885429144e-09,0,0.000311229310067539,0,1.69493413142316e-05,1.05321535134057e-05,0.000139973837541737,0.00014377966749702
56.4369697042498,200.860383311849,930.298555390061,962.172136998,6.82906505797962e-09,5.69304176457853e-09,6.76514393963928e-08,6.98822842194963e-08,4.85670170746744e-09,0,0.000311581340029288,0,1.63795125415641e-05,9.96174141007716e-06,0.000140309085308119,0.000144935857471235
62.7926964035669,220.360464014543,1045.07928178014,1077.90358159746,6.67298618510566e-09,5.46433360688848e-09,6.76524671933025e-08,6.99703536627274e-08,4.22733137384057e-09,0,0.000310992206077678,0,1.60051573649759e-05,9.56154558866954e-06,0.000140311216958909,0.000145118513496497
69.0291035733096,240.306337310056,1146.71679985114,1175.76825938046,0.187221719811727,0.151170537008183,1.91646587182245,1.97665905664877,0.106599913357059,0,8787.80551406668,0,449.051294968427,264.519717362288,3974.75021815976,4099.59088348956
74.6300598691865,260.166466217655,1227.89046673276,1249.19656553122,0.761821086399594,0.610200219811784,7.78362106674374,7.98081496190719,0.394575858161261,0,35590.0080699222,0,1827.22787572943,1067.73444662886,16143.2300924265,16552.2102309955
80.8305589930958,280.770014215965,1302.04921114726,1313.77024904932,6.72818497246819e-09,5.39661990214318e-09,6.80845410312298e-08,6.92659297602417e-08,3.22324922308326e-09,0,0.000310442264299723,0,1.61375516564649e-05,9.44305947096915e-06,0.000141207338098771,0.000143657538322741
85.7133894380718,300.445709937457,1350.15235512693,1351.22037571946,1.01923326501689,0.814582566409194,10.097878943744,10.1887799794474,0.450824761093827,0,45944.0754886095,0,2444.63098614302,1425.36472052847,20943.0009293251,21131.5296773739
91.2925873047268,320.588763557245,1396.75763475749,1388.12475127305,7.06454342038423e-09,5.69754569143306e-09,6.84420425493262e-08,6.84961827436234e-08,2.94676283374429e-09,0,0.000310920862314862,0,1.69443073937916e-05,9.96962242632648e-06,0.000141948796247302,0.000142061083010275
95.6780903467955,339.544560559081,1424.32444515133,1406.96816277783,0.730030470440808,0.58984805041529,6.86959730841764,6.82713866586373,0.285900704715459,0,31189.8446104043,0,1750.97808335228,1032.12201709718,14247.5448176582,14159.4855930014
100.254703138964,358.219922205052,1450.18244415712,1425.71541225072,0.103519936858758,0.0845268446666393,0.947818501284398,0.936268741253866,0.038683098522597,0,4303.7567445477,0,248.292568555732,147.905918066132,1965.77557166384,1941.82136936052
103.378975450761,375.142886647937,1460.33119841474,1430.22229339691,1.03490352582783,0.850807336945477,9.20709254446776,9.05175331252611,0.369066703060525,0,41839.4445336609,0,2482.21610669806,1488.75118626056,19095.5099372261,18773.3363701792
107.14345806923,391.841357313975,1476.68573681555,1442.28344732578,7.86836018888752e-09,6.5695421660901e-09,6.83609557826925e-08,6.69514991287341e-08,2.7212081477046e-09,0,0.000311003022768844,0,1.88722619130467e-05,1.14954505776461e-05,0.000141780622293304,0.000138857409192994
109.431001312432,406.502259795529,1479.98052408166,1442.34732699332,0.959270656522169,0.807183271578828,8.13145634514938,7.94201812672213,0.320099690863572,0,37049.2939850804,0,2300.81066966842,1412.41736044135,16864.6404598398,16471.7455948217
112.340772480964,420.751412990657,1490.40021046697,1450.33156171773,8.21764064334181e-09,7.02354091584325e-09,6.83545654728194e-08,6.66164339282012e-08,2.68482835963368e-09,0,0.000311927041142364,0,1.97100110830553e-05,1.22898621299517e-05,0.000141767368790627,0.000138162483967089
113.621358883548,432.678280045865,1488.01141597977,1446.25574531068,1.17591456167868,1.0133286591117,9.59502299155946,9.33706569707599,0.374238200805848,0,43858.3413992157,0,2820.43107618632,1773.13262100024,19900.0776844943,19365.0742557356
115.869665293634,444.428677217437,1495.95841507221,1452.9108391859,8.46294407240478e-09,7.41503092148216e-09,6.81667374998339e-08,6.62538840021643e-08,2.66300048679113e-09,0,0.000312058972609039,0,2.02983713576629e-05,1.29748952567187e-05,0.000141377813574656,0.000137410555420489
