"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
149.3953312,314.63455756,388.54369392,1264.940904,118.84994368,13.838135672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.979790265276,353.408149847018,499.609724958974,1358.09405491423,188.846907264368,27.2430824927007,7.91816404384664,2.09395184766627,3.26294048401477,37.2596823864155,13.975261955556,0.0230238475239341,0.587384629980079,0,129133.625924474,0,14784.4653034853,3762.55531988662,5863.0737331835,88717.6411737105,15965.106961223,41.3708176154981
253.949799326925,393.630401722664,615.19672763523,1458.74586597077,251.850642465772,36.569825123608,8.65170639157039,1.91028754481888,3.40770573643605,32.4908201761047,18.035690252452,0.0368144635204562,0.477072620211402,0,123741.865042076,0,16154.104948295,3432.53478931811,6123.19780014306,77362.6810859275,20603.6727551578,66.1507358548107
298.652904111895,434.400140563335,722.269275713358,1564.24467098835,276.685517939715,33.1524831100893,9.2512597310136,1.80058833890211,3.55098497571672,29.5334430687197,20.3549279974299,0.0418204527627566,0.403727291966788,0,120538.491575831,0,17273.5659111523,3235.41978341696,6380.65169746434,70320.9806681057,23253.1314046508,75.1458383333633
328.501995146674,474.702026742963,809.317971667624,1671.33363097916,278.803308916857,35.3542356849117,9.87415835067612,1.80341676348709,3.78367917360913,28.7421645955269,20.2951974572727,0.0344082238275008,0.366410958667984,0,120159.144621353,0,18436.616206523,3240.50208938353,6798.7724833662,68436.8969841612,23184.8962284162,61.8270404614606
344.500979526434,513.585520662194,871.521262608328,1777.70919140857,279.716265358395,34.0652889836586,10.2667413811539,1.86289551184351,4.00770377076753,29.0294765923559,19.3315217245297,0.0346855759426922,0.346361585805425,0,120985.316552276,0,19169.6308499045,3347.37755612269,7201.31514009597,69121.0048725544,22084.0090895486,62.3254056352626
351.941543781119,550.243769887298,911.319095093147,1881.89490636243,280.446046419949,34.8773894999483,10.3082667458999,1.92965983890259,4.13194937906579,29.5622406163568,18.5689101837337,0.0319977993973234,0.33161204418866,0,121798.605627518,0,19247.1652771912,3467.3442469684,7424.56811269712,70389.549435586,21212.8143414723,57.4958256472056
355.255684584361,584.039262082943,934.773768263736,1982.62401678212,281.015589484617,34.3859014800364,10.1638078901552,1.99532593119196,4.170020608353,30.2038790343327,17.9683724973854,0.0316186068939631,0.320052350929473,0,122556.347624642,0,18977.4377331908,3585.33755476815,7492.97709089251,71917.3307606895,20526.7700707254,56.8144667265744
356.813608044021,614.541243942539,947.889993686587,2078.83980116905,281.487510773679,34.6923216237253,9.95436004152033,2.05488325011199,4.15011989577899,30.8740863226068,17.4693292199406,0.0302458344048942,0.310532755829627,0,123259.78271914,0,18586.3654550863,3692.35420244822,7457.21813490299,73513.136358184,19956.6713256698,54.3477756049536
357.652434652472,641.534039037427,955.023570808914,2169.70529850619,281.892438831731,34.5053200140799,9.7359392338976,2.10552440907612,4.09804008712666,31.5238252452904,17.0399801100096,0.0297154735964628,0.302392875135411,0,123905.014442782,0,18178.5392425987,3783.34968655072,7363.63758703991,75060.2054931657,19466.1900391256,53.3947871761857
