"id","total"
"1",0.0120473605017374
"10",0.120473400763351
"100",0.0977223234121226
"11",0.132520710462782
"12",0.144568013089958
"13",0.156615308108396
"14",0.168662594913785
"15",0.180709872820988
"16",0.192757141053102
"17",0.204804398721558
"18",0.216851644803675
"19",0.22889887811786
"2",0.024094717098556
"20",0.240946097287938
"21",0.252993300698232
"22",0.265040486440659
"23",0.277087652239025
"24",0.289134795354098
"25",0.301181912457077
"26",0.313228999458471
"27",0.325276051271154
"28",0.337323061489705
"29",0.349370021932505
"3",0.0361420695882515
"30",0.361416921990422
"31",0.373463747688633
"32",0.385510480311818
"33",0.397557094393223
"34",0.409603554791358
"35",0.421649812606204
"36",0.433695800030489
"37",0.445741425516647
"38",0.45778657358259
"39",0.46983111673622
"4",0.0481894177522154
"40",0.481874955926749
"41",0.493918269764738
"42",0.505961728210727
"43",0.518004959054026
"44",0.530046646358166
"45",0.542083706239046
"46",0.424782959415058
"47",0.264167131267548
"48",0.211978505570534
"49",0.182175046837427
"5",0.0602367613520525
"50",0.175477197281115
"51",0.150900733886709
"52",0.146127329759637
"53",0.13325139007327
"54",0.130074482111159
"55",0.132473431875659
"56",0.121950554483682
"57",0.114419842490185
"58",0.116423173776043
"59",0.118423897402716
"6",0.0722841001251246
"60",0.120417846810435
"61",0.103787393086475
"62",0.115506232247668
"63",0.101169622782133
"64",0.102772306137716
"65",0.104373459673389
"66",0.105971578064689
"67",0.101549932397054
"68",0.0877277300445267
"69",0.101117334164191
"7",0.0843314337852265
"70",0.0843099261746189
"71",0.0855138037594424
"72",0.0867176241040602
"73",0.0879213802440062
"74",0.0891250640124632
"75",0.0903286657683603
"76",0.0915321740471848
"77",0.0927355751075756
"78",0.0939388523355036
"79",0.0951419854509982
"8",0.0963787620175465
"80",0.0963449494365854
"81",0.0975477130664639
"82",0.0987502368513927
"83",0.0999524701092766
"84",0.101154346694372
"85",0.102355778609345
"86",0.103556646165419
"87",0.104756782299012
"88",0.0992580450577109
"89",0.0941265088724768
"9",0.108426084471872
"90",0.0896831324885134
"91",0.0859284792226199
"92",0.0829986141786759
"93",0.0819073687924074
"94",0.0810338041827016
"95",0.0803789618244557
"96",0.0962496253392628
"97",0.0973827128589974
"98",0.0977821783183352
"99",0.0979219705889305
