"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557.699669692933,263.554595073971,950.372719226589,622.624020692319,376.403122344728,565.556473706157,16.628709394536,1.665334195819,68.4314887586812,4.54671315709915,2.51803403212702,4.05851876535357,0.240775305952411,0,193203.844858246,0,9092.37610346614,2465.19404353744,165180.74600631,6730.49903178256,3727.44552595423,6007.82492250101
587.421359938278,304.08130223006,985.967825511006,666.9840055246,425.375233822135,613.542631585336,16.6982721993422,1.97279403842218,67.4663019107198,4.66054843724318,2.81750289952926,4.23337881627687,0.228130741452333,0,192237.906219837,0,9130.41219929918,2920.32681779695,162850.966449066,6899.00938559624,4170.74926042287,6266.67023839677
614.99488198179,328.305105957836,1019.49958745311,707.815727452936,462.352978288116,656.461099469758,16.7693339885071,2.17018022567284,66.7345318912644,4.76015950015378,3.03583585758698,4.37875685518604,0.217509756970685,0,191488.463690297,0,9169.26792155289,3212.51757104549,161084.611224135,7046.46363206169,4493.94751640242,6481.87333485621
640.14707089124,339.941737725144,1050.45852067914,744.589119676548,487.482755969537,693.619385780328,16.8518800639788,2.24902612604309,66.2347204404215,4.84883126877196,3.16730964201742,4.49703076999378,0.208780301793013,0,190944.834635188,0,9214.40311191837,3329.23314947897,159878.160366346,7177.72444228001,4688.56814634742,6656.95419911872
662.729846888012,344.802755785728,1078.52070506995,777.042068977198,503.204841853438,724.8553931393,16.9421987931443,2.24923330771703,65.9159801115743,4.9265931854896,3.22544227431968,4.58935062171374,0.201652064977679,0,190562.980174019,0,9263.78829481354,3329.53984049018,159108.78114844,7292.83539982094,4774.62187613119,6793.61526638779
682.715716363625,346.719981041409,1103.55187947658,805.159333871217,512.499012493976,750.444060873807,17.0322688966532,2.21537223488584,65.7182903871069,4.99252803542004,3.23311231246363,4.65722644417025,0.195816208783071,0,190294.358764921,0,9313.03753222278,3279.41529776429,158631.595327152,7390.43875157948,4785.97583282868,6894.09183958257
700.177231557995,347.481147134296,1125.57229887081,829.124906491867,517.812100274144,770.953729310017,17.1162945278598,2.17314510518055,65.5970638152371,5.04651638488552,3.21220229957885,4.7035761616662,0.191021615406498,0,190102.758128543,0,9358.98172567369,3216.90648188425,158338.977178103,7470.35769989439,4755.02274284634,6962.70332175686
715.260980172109,347.803041551053,1144.71388791941,849.26296503864,520.802170422055,787.100556265049,17.1915175198352,2.13293431791687,65.5241538639201,5.08939544340987,3.17847229415436,4.73232484793138,0.187076352187432,0,189964.478174094,0,9400.11274302689,3157.38245751891,158162.986265611,7533.83156594009,4705.09221918946,7005.25999916034
728.162122825971,347.956590280128,1161.182132854,865.979902058517,522.480971192774,799.631928026474,17.257160078115,2.09786808044739,65.4822421063138,5.12255918842834,3.1413590999197,4.74760981309144,0.183830452908296,0,189864.078286217,0,9436.00529572675,3105.47390969946,158061.819163836,7582.92385437455,4650.15356147522,7027.88633155828
739.102183382832,348.042503550757,1175.22496522556,879.715281466105,523.431349699467,809.249483592444,17.3134920760588,2.06833870984189,65.4604110688194,5.14759542829964,3.1057541315823,4.75320691305532,0.18116289464524,0,189791.114760361,0,9466.80694724474,3061.76158534507,158009.123144433,7619.98499775242,4597.44753040587,7036.17171807509
748.311261044054,348.09850034785,1187.10859070908,890.905144304549,523.9789325292,816.568325954429,17.3612752800568,2.04385192031558,65.4515509149424,5.16605802168426,3.07380896965826,4.75225322821413,0.178973940899596,0,189738.239702332,0,9492.93422218055,3025.51379325797,157987.736399037,7647.31517289341,4550.15911040423,7034.75997850005
756.014906685643,348.139177643464,1197.0997188296,899.957748659836,524.302916924238,822.102841562054,17.4014630222343,2.02369770812144,65.4509154409142,5.17934635421031,3.04619228121822,4.74718347854768,0.177180590690114,0,189700.132457594,0,9514.9083909484,2995.6795149624,157986.202484227,7666.98589020289,4509.27812926811,7027.25522857579
762.42529298347,348.170599959812,1205.4533740983,907.239885490283,524.501369414021,826.269011328477,17.435043522396,2.00717658280953,65.4552974990065,5.18865509723801,3.02283857930753,4.73978706853393,0.175713585224003,0,189672.876921624,0,9533.26980012145,2971.22329481529,157996.77994846,7680.76562157592,4474.70764666509,7016.30632357208
767.735969965088,348.195615993802,1212.4052985117,913.071166417355,524.628011692006,829.395206591093,17.462960202861,1.9936672289512,65.4625292706429,5.19496599858861,3.00335867491816,4.73131691869916,0.174515189020894,0,189653.568427319,0,9548.53430155239,2951.22539964974,158014.236085328,7690.10764821412,4445.87154614549,7003.76796161868
772.119382264673,348.215801985058,1218.16790947375,917.7237216882,524.712467047752,831.736139854893,17.4860740109624,1.98263937843329,65.4711613274267,5.19906272996639,2.98725230081084,4.72260856064479,0.173537400085479,0,189640.050535727,0,9561.17265077451,2934.90087363086,158035.072247232,7696.17203926297,4422.02928216506,6990.87698006163
775.726361014894,348.232181023181,1222.92884906203,921.42518197698,524.771272049721,833.486892969992,17.5051484493203,1.9736485703238,65.4802446468124,5.20155633643493,2.97401210547103,4.71418825324211,0.172740434063599,0,189630.724581642,0,9571.6023217368,2921.59178128546,158056.997672202,7699.86332466899,4402.42982232756,6978.41239985547
778.686919951045,348.245497596663,1226.85129983226,924.363366979798,524.813832433486,834.79551112606,17.5208474685099,1.96632575205504,65.489178730429,5.20291392538684,2.96317032830852,4.70636210826863,0.172091421438381,0,189624.410009712,0,9580.1863545406,2910.7518141345,158078.562870087,7701.87296345875,4386.38074067806,6966.82735823384
781.111830734236,348.256329493147,1230.07541148991,926.691612779093,524.845639253151,835.773606368629,17.5337403481847,1.96036620409156,65.4976041120272,5.20348638369545,2.95431615812004,4.69928518425316,0.171563285402954,0,189620.24018912,0,9587.23602437836,2901.92989588011,158098.900156957,7702.72037343573,4373.27391343349,6956.35138832144
783.094593754651,348.2651392016,1232.72034904803,928.534075704176,524.870007967766,836.504932656342,17.5443098377416,1.95551925493374,65.5053249463351,5.20353296898449,2.94709863542549,4.69301270819092,0.17113377712667,0,189617.581307229,0,9593.0152927505,2894.75495752649,158117.53679915,7702.78933363444,4362.58981531049,6947.06624263375
784.713540372536,348.272301820912,1234.88661458126,929.990643281096,524.889022749634,837.052137369164,17.552962041791,1.95157927632905,65.5122549612717,5.20324217251228,2.94122297932211,4.68753690036757,0.170784656656906,0,189615.973942417,0,9597.74621271998,2888.92260759197,158134.264552087,7702.35886764571,4353.89208216822,6938.96040486043
786.033897546728,348.278123070313,1236.65841240594,931.141279048745,524.904053148123,837.461980529673,17.5600362969271,1.94837794301641,65.5183785821665,5.20274867426086,2.93644423949254,4.68281259542556,0.17050099815242,0,189615.0867971,0,9601.61432941039,2884.18367420939,158149.045821441,7701.62834223349,4346.81811407639,6931.9670167272
787.109714937098,348.282852446137,1238.10591326561,932.049749962901,524.916040128163,837.769318153741,17.5658146993524,1.94577770315391,65.5237241311762,5.20214684542067,2.93256031675735,4.67877463731701,0.170270607224666,0,189614.682956407,0,9604.77388959521,2880.33453940096,158161.948971574,7700.73745506153,4341.06874363987,6925.9896277429
787.985603231214,348.286693527384,1239.28733630752,932.76675529186,524.92565720378,838.000115076992,17.5705308113471,1.94366631081145,65.5283454156147,5.20150126909648,2.92940526941229,4.67534932739398,0.170083534438163,0,189614.594725175,0,9607.35260228931,2877.20904552755,158173.103883222,7699.78180849339,4336.39832737049,6920.91914180637
788.698264670439,348.289812319197,1240.25081085215,933.332511866842,524.933403444415,838.173709277499,17.5743773166671,1.94195226876237,65.5323090319663,5.20085478523378,2.92684328710454,4.67246166718381,0.169931670418009,0,189614.704132386,0,9609.45582462748,2874.67174925371,158182.671307776,7698.82481849608,4332.60582521653,6916.64453868602
