"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555.704224565911,263.354754970505,942.160940576871,622.078415113555,376.100958260921,565.069451454393,18.6241545215587,1.86517429928507,76.6432674083995,5.09231873586312,2.82019811593357,4.54554101711751,0.269668342662044,0,216388.306237499,0,10183.4612357062,2761.01732871426,185002.435523873,7538.1589154663,4174.73898899665,6728.76391308494
583.486566189539,303.69600675829,970.385421095052,665.885045734371,424.775707417091,612.56225977901,18.7605755070857,2.22271421995634,75.4135437772955,5.25034203143841,3.17429221340387,4.76918635910439,0.257226152345538,0,215113.006219446,0,10258.0545718087,3290.28363752995,182034.11391562,7772.08078410407,4698.90444607252,7059.82609046359
609.245548166065,327.814144173803,997.468254803633,706.184928461622,461.522121380848,655.018093766354,18.8853065390594,2.4573796857373,74.466207355818,5.38806025765839,3.43710543165697,4.95659481827936,0.246607249835506,0,214112.228911789,0,10326.2559834499,3637.65890305896,179747.421931313,7975.94506060569,5087.94682677127,7337.24681383946
632.757751492344,339.417267127978,1022.92787800963,742.471317787144,486.508573272731,691.771961782358,19.0122310933367,2.55745743073984,73.8008898164461,5.50933486205255,3.60058649010114,5.11015439981639,0.237767988175619,0,213372.670208619,0,10395.6567864149,3785.80397897843,178141.47049758,8155.4678453629,5329.94782123806,7564.56104703276
653.905795062731,344.276950200171,1046.4233934164,774.497855809408,502.160520470455,722.676768559924,19.1394639406376,2.5666475362047,73.3599633437751,5.61451158518254,3.67894079608535,5.23112691451466,0.230464988853782,0,212842.293969902,0,10465.2261602568,3799.40809117906,177077.156904366,8311.16093809455,5445.93569255106,7743.63664844336
672.675399632215,346.200795510335,1067.76711357769,802.257297808008,511.430308103577,748.010614961201,19.2597081728247,2.53502629546526,73.0741464709337,5.70288667050397,3.6975758127199,5.32131067838292,0.224412569892593,0,212463.237060717,0,10530.9742443309,3752.5991716746,176387.248718332,8441.98256805836,5473.52110581169,7877.13566507916
689.137420089355,346.968970824044,1086.8983890809,825.934758898761,516.742292176386,768.336150126858,19.367768105046,2.49196591617759,72.8907413217599,5.77467720487259,3.68129395663468,5.38420760898194,0.219374777923804,0,212191.155948747,0,10590.0601013364,3688.85689652109,175944.54317573,8548.25408890517,5449.41907587692,7970.24198515521
703.425287862207,347.297019823424,1103.85074582122,845.850287435928,519.741134537428,784.358763833919,19.461630670199,2.44964999574083,72.7753217460074,5.83121618573953,3.64827365058799,5.42456186331505,0.215172148775309,0,211995.792746177,0,10641.383010659,3626.21664373016,175665.942023361,8631.94873662861,5400.53912013803,8029.97838380909
715.713368338246,347.456029372645,1118.72365033495,862.402783695175,521.43195298052,796.813317751194,19.5413504476445,2.41200197063865,72.7057480209957,5.87448910790544,3.60963834749753,5.44742619737131,0.211665101582184,0,211856.428939336,0,10684.9728156295,3570.48627593619,175498.004133826,8696.00563898351,5343.34728483676,8063.82445522614
