"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6"
526.21020132,210.79587798,913.3451202,575.51715102,318.72953544,513.72212772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573.663230709115,265.153315901699,1016.06694842434,626.988865322431,378.82043501518,569.452651720268,0.665148378354244,0.0666133680904215,2.73725956093501,0.181868526987436,0.100721361674673,0.162340751242079,0.00963101227534935,0,7728.15382422244,0,363.695045545424,98.6077621229141,6607.22986580927,269.219962312649,149.097821614882,240.312997829575
618.372657449588,307.056456083072,1110.85602491683,675.534671857723,430.021125528419,621.165253843813,0.652168388384705,0.0753598104828679,2.73871505612652,0.17819789243399,0.107665393859774,0.161845397884881,0.00866194441914558,0,7741.6304807641,0,356.597744857672,111.555119921808,6610.74315751026,263.786322350246,159.377071764084,239.579726304449
659.419382374232,331.950424520989,1194.77361866869,720.184056138397,468.584254236593,667.384283112031,0.643589450152283,0.0798944988308359,2.74118412715185,0.175770621270782,0.111889268667486,0.161623980423828,0.0079299655626528,0,7751.94467346026,0,351.906885746067,118.267818629836,6616.70303068129,260.193233090076,165.629673219553,239.251962058995
696.182660872331,343.686707590829,1266.2212495782,760.275446650217,494.55413669901,707.255169606152,0.638973646996962,0.080414519739537,2.74491347115897,0.174463566606402,0.113513871284603,0.161672896444137,0.0073830175679177,0,7759.73555401701,0,349.383020705673,119.037605528985,6625.70496584865,258.2584002011,168.03457231121,239.324372438966
728.361268488846,348.431958325951,1324.94629475968,795.47867793134,510.555172119603,740.559216909017,0.637420567708044,0.078669358959105,2.74874380141979,0.174025880836585,0.113202681527631,0.161889620938351,0.00697614555247128,0,7764.76134856345,0,348.533815834849,116.454244200227,6634.95066284296,257.610493999809,167.573918145084,239.645189686078
755.946767587723,350.208552800622,1371.76500841121,825.769149748763,519.818363443973,767.603712260912,0.637971237657482,0.0762978399648216,2.75153046715487,0.174189833664614,0.111798748320188,0.162163852270234,0.00667370366863906,0,7766.8490801692,0,348.834915467441,112.943684870141,6641.6771499228,257.853193354745,165.4956759585,240.051134299242
779.163633876151,350.853717337293,1408.15522891568,851.367987390001,524.973933818944,789.046622998579,0.639841066387219,0.0741050235883724,2.7528491393438,0.174734859646676,0.109994892405199,0.162426904622176,0.00644901755731553,0,7766.33465585357,0,349.857315081053,109.697659007365,6644.86017662378,258.659995261489,162.825428227926,240.440530669517
798.395238768722,351.086122547276,1435.86666966412,872.666894298841,527.778054367008,805.717866853604,0.642444226574801,0.0723224023678152,2.75282804212179,0.175494729297406,0.108214261950568,0.162648262040812,0.00628231081645936,0,7763.88510340567,0,351.280691419017,107.058844992837,6644.80925189697,259.784830229476,160.189561144,240.768206034188
814.112113328943,351.170198911167,1456.63329357768,890.154263609407,529.283973854186,818.477420291968,0.645360360150855,0.0709476502872665,2.75182148840379,0.176348940210965,0.106653639736166,0.162819848967498,0.00615881290286779,0,7760.22335604699,0,352.87519780026,105.023799625476,6642.37962049408,261.049318559398,157.879372236082,241.022206144602
