"stock.s_1","stock.s_2","stock_g.sg_1","stock_g.sg_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
2183.1726196,1528.7180112,2183.1726196,1528.7180112,NA,NA,NA,NA,NA,NA,NA,NA
2673.70501589679,1176.235966319,2866.1479939002,1865.1913886404,192.442978003409,688.955422321401,0.882954460568726,0,1976084.2367476,0,541014.586886815,1435070.53281524
3113.58083298615,914.534522996552,3384.84597402441,1524.66778214109,271.26514103826,610.133259144534,1.0162599470932,0,2033492.83958382,0,762607.187532757,1270886.66831101
3458.56534664992,708.050180265221,3810.8819514705,1237.13197569848,352.316604820578,529.081795433261,1.13343672163319,0,2092525.13099194,0,990467.017232472,1102059.24719619
3688.50026175785,538.633470765503,4119.14617612075,989.385956629071,430.6459143629,450.752485863568,1.24723605695181,0,2149574.79239816,0,1210674.0597696,938901.979864618
3807.34424894963,395.596803781912,4311.97829203983,772.361160930183,504.634043090207,376.764357148271,1.37041163898539,0,2203462.62179888,0,1418676.74873872,784787.243471801
3832.06997259918,273.694710627252,4407.68562910207,579.477454296184,575.615656502889,305.782743668932,1.51437964581419,0,2255160.68768046,0,1618227.22678391,636934.975276195
3781.62098611869,172.357767222393,4427.25861057508,408.118543016421,645.637624456391,235.760775794028,1.68763961899094,0,2306159.78367685,0,1815079.85533082,491081.615985653
3672.37299184977,94.2102031176197,4387.19902176701,260.782573489865,714.82602991724,166.572370372245,1.89341874013189,0,2356551.73648759,0,2009589.09118923,346964.53871711
3519.58394811944,41.9333352780107,4298.78275214056,144.132931479998,779.198804021124,102.199596201987,2.12532722030301,0,2403436.28252856,0,2190560.1515516,212878.256304179
3340.51182407378,14.0206553593372,4171.30330943425,64.6275702170614,830.791485360469,50.6069148577242,2.3644221573486,0,2441012.66567119,0,2335602.56084489,105412.469248454
3153.33554960418,3.1767287973367,4016.21755384003,21.693124772994,862.882004235845,18.5163959756573,2.58739485580008,0,2464385.00782775,0,2425818.57699923,38569.0182233713
2970.68243375282,0.406070080231228,3847.56434647813,4.92255757721783,876.881912725306,4.51648749698661,2.78544916643295,0,2474581.39696982,0,2465176.49375182,9407.68866716361
2795.75076679933,0.0139261845383348,3676.53361696956,0.629476219312709,880.782850170229,0.615550034774374,2.96986654179636,0,2477422.39171036,0,2476143.1919506,1282.16962630423
2625.38141028326,0,3506.7573641971,0.0215890836152327,881.37595391384,0.0215890836152327,3.15781771700131,0,2477854.18044665,0,2477810.58340421,44.9693212694561
2454.39068647793,0,3335.78908670561,0,881.398400227671,0,3.36282420030329,0,2477870.32386042,0,2477873.68668462,0
2277.22285540306,0,3158.62125560883,0,881.398400205769,0,3.59710301621817,0,2477870.08952003,0,2477873.68662305,0
2087.76226682655,0,2969.16066704973,0,881.398400223173,0,3.87695746181998,0,2477869.80971451,0,2477873.68667198,0
1878.52035269442,0,2759.91875291615,0,881.398400221728,0,4.22878422593931,0,2477869.45788369,0,2477873.68666791,0
1639.46219421508,0,2520.86059443427,0,881.398400219185,0,4.69981394067872,0,2477868.98684682,0,2477873.68666076,0
1356.10120087657,0,2237.49960110175,0,881.398400225182,0,5.38511724921409,0,2477868.30156037,0,2477873.68667762,0
1006.08552169345,0,1887.48392191519,0,881.39840022174,0,6.51035198240425,0,2477867.17631596,0,2477873.68666795,0
552.557940445653,0,1433.95634067094,0,881.398400225282,0,8.7752939001075,0,2477864.91138401,0,2477873.68667791,0
0,0,811.491027012268,0,811.491027012268,0,15.9778649354994,0,2477857.70880605,0,2281343.21811224,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
