"stock.s_1","stock.s_2","stock_g.sg_1","stock_g.sg_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
2183.1726196,1528.7180112,2183.1726196,1528.7180112,NA,NA,NA,NA,NA,NA,NA,NA
2636.60757444751,1043.4252828329,2866.1479939002,1865.1913886404,229.54041945269,821.7661058075,1.05316254892386,0,2357016.13684683,0,645306.555180329,1711710.63482904
2999.49347103605,678.868761193495,3347.22538558707,1382.44337223452,347.731914551026,703.574611041028,1.32106251083314,0,2443098.56681375,0,977578.085986866,1465521.80188939
3216.57456517699,388.941720475593,3703.9348016511,952.888009637991,487.360236474111,563.946289162399,1.62752055935562,0,2544794.09349656,0,1370114.92825907,1174680.79275805
3255.6240751783,168.651305940577,3905.29392321756,570.28798347528,649.669848039257,401.636677534703,2.02312818111386,0,2663009.04928992,0,1826415.63800552,836595.434412575
3109.39101493704,35.1718748051468,3940.55983025314,255.309585016939,831.168815316101,220.137710211793,2.55728600022849,0,2795200.09637439,0,2336663.34784883,458539.30581156
2813.16728113416,0,3806.99834182801,54.2581810108304,993.831060693851,54.2581810108304,3.20155921322294,0,2913671.63828863,0,2793955.41637817,113017.93150918
2472.61614291719,0,3523.92266849333,0,1051.30652557614,0,3.74332999699982,0,2955532.3407973,0,2955536.0841273,0
2126.46456317804,0,3177.77108875612,0,1051.30652557808,0,4.25889538100455,0,2955531.82523736,0,2955536.08413274,0
1751.9127638571,0,2803.21928942723,0,1051.30652557013,0,4.95216974330833,0,2955531.13194065,0,2955536.08411039,0
1320.84331913999,0,2372.14984470678,0,1051.30652556678,0,6.01092342450283,0,2955530.07317756,0,2955536.08410099,0
791.5526808231,0,1842.85920639206,0,1051.30652556896,0,7.97264392935904,0,2955528.11146316,0,2955536.08410709,0
93.1021130333306,0,1144.40863860108,0,1051.30652556775,0,13.30374304211,0,2955522.78036066,0,2955536.0841037,0
0,0,140.816911147139,0,140.816911147139,0,113.108211262364,0,2955422.97588757,0,395878.320951765,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
