"stock.s_1","stock.s_2","stock_g.sg_1","stock_g.sg_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
2183.1726196,1528.7180112,2183.1726196,1528.7180112,NA,NA,NA,NA,NA,NA,NA,NA
2768.76720984845,1516.56334360373,2866.1479939002,1865.1913886404,97.3807840517518,348.628045036673,0.446796233067289,0,999946.240300752,0,273766.417465955,726180.26963103
3362.69092158127,1525.69125360211,3480.04855790217,1854.34244624889,117.357636320897,328.651192646783,0.424569920869544,0,1014496.05135282,0,329927.305173163,684569.170749574
3901.40556073416,1550.83958191054,4035.7582221339,1862.49574970453,134.352661399739,311.65616779399,0.400206035934389,0,1026874.10386321,0,377705.387634545,649169.116434698
4334.43768036817,1585.84818087876,4481.52191459354,1884.7727756893,147.084234225364,298.924594810544,0.377632476855069,0,1036146.9433036,0,413497.634689427,622649.68624665
4644.26734103814,1624.69245797134,4799.63917738682,1915.32945068883,155.371836348673,290.636992717498,0.359057371737435,0,1042183.09121906,0,436796.555156896,605386.895119534
4845.31910027305,1662.54794931616,5005.26140247953,1948.61447616927,159.942302206479,286.066526853114,0.344961353810504,0,1045511.92374184,0,449645.497340162,595866.771363029
4966.9472894483,1696.34871397077,5128.87966684461,1980.4251658135,161.932377396307,284.076451842731,0.334761588601395,0,1046961.37058641,0,455240.192027745,591721.51332025
5037.50059087457,1724.71056748107,5199.91447568367,2008.30551180334,162.413884809102,283.594944322276,0.327535151038319,0,1047312.07504588,0,456593.852923659,590718.54965737
5077.6663842778,1747.46823783683,5239.82460432972,2031.31884667237,162.158220051916,283.850608835541,0.322439449140802,0,1047125.87070321,0,455875.103066295,591251.090076366
5100.49514310406,1765.1501188591,5262.1204955077,2049.53359567859,161.625352403648,284.383476819484,0.318837675033137,0,1046737.77022251,0,454377.053235722,592361.035824468
5113.60472674604,1778.57308915856,5274.65527972565,2063.53136570831,161.050552979616,284.958276549752,0.316281794337556,0,1046319.12836305,0,452761.120681767,593558.323963079
5121.27293043359,1788.5941258432,5281.80846482712,2074.06742060984,160.535534393523,285.473294766637,0.314462118083611,0,1045944.02468259,0,451313.249886558,594631.089258147
5125.8649324966,1795.98607097075,5285.97736497595,2081.88246737351,160.112432479351,285.896396402762,0.313163721933961,0,1045635.86656246,0,450123.784260524,595512.395465655
5128.68720141758,1801.3918285638,5288.46847732506,2087.61938165985,159.781275907489,286.22755309605,0.312236045952886,0,1045394.675677,0,449192.804404676,596202.183508371
5130.46789633661,1805.32067197091,5289.99752927861,2091.79986803595,159.529632942002,286.479196065034,0.311572748702019,0,1045211.39661856,0,448485.361002852,596726.347188459
5131.61948114255,1808.16346060875,5290.96149312089,2094.83027778649,159.342011978343,286.66681717774,0.311098297359422,0,1045074.74697372,0,447957.902535943,597117.155536073
5132.38069026373,1810.21388160888,5291.58457104615,2097.0188304005,159.203880782426,286.804948791623,0.310758857987821,0,1044974.14275612,0,447569.57456123,597404.878953746
5132.89323915061,1811.68942768641,5291.99629271737,2098.59520310415,159.103053566766,286.90577541774,0.31051598675549,0,1044900.70604141,0,447286.119196983,597614.897360418
5133.24356680918,1812.74954720015,5292.27345703864,2099.7284858163,159.02989022946,286.97893861615,0.310342203825712,0,1044847.41869566,0,447080.435242606,597767.293795256
5133.48585123792,1813.51031218403,5292.462870242,2100.54212255651,158.97701900408,287.031810372482,0.310217854334041,0,1044808.91209864,0,446931.798464822,597877.423851676
5133.65493184487,1814.05579934092,5292.59385351861,2101.12570693173,158.938921673746,287.069907590803,0.310128875775263,0,1044781.16443366,0,446824.695510765,597956.77905177
5133.77372885761,1814.44669384076,5292.68525486115,2101.54399735966,158.911526003547,287.097303518896,0.310065207537264,0,1044761.21187985,0,446747.67811398,598013.843831074
5133.85761669701,1814.72668864769,5292.74947070626,2101.84366400626,158.891854009246,287.116975358574,0.310019649798051,0,1044746.88385219,0,446692.374272912,598054.819598931
5133.9170720338,1814.92718568545,5292.79481473822,2102.05827241575,158.877742704421,287.131086730304,0.309987051412463,0,1044736.60630341,0,446652.703187847,598084.213102619
5133.95932399481,1815.07072542388,5292.82695141517,2102.21192714021,158.867627420359,287.14120171633,0.30996372574009,0,1044729.23841666,0,446624.266108538,598105.282271849
5133.98940835159,1815.17347196839,5292.84978894812,2102.32192088819,158.860380596535,287.148448919793,0.309947035741061,0,1044723.96112742,0,446603.893126173,598120.377948287
5134.01085929564,1815.2470108674,5292.86604958288,2102.40064956076,158.855190287234,287.15363869336,0.309935092926025,0,1044720.17975294,0,446589.301619269,598131.188068763
5134.02616936424,1815.29964017279,5292.87764374099,2102.45699532172,158.851474376753,287.157355148938,0.309926548041403,0,1044717.47447884,0,446578.85508703,598138.929318362
5134.03710465808,1815.33730351182,5292.88591872424,2102.49731864505,158.848814066164,287.160015133228,0.30992043344304,0,1044715.53621485,0,446571.376160808,598144.469974475
5134.044919197,1815.36425551347,5292.89182914542,2102.52617466611,158.846909948421,287.161919152633,0.309916058322415,0,1044714.14918371,0,446566.02311813,598148.435981642
