"stock.s_1","stock.s_2","stock_g.sg_1","stock_g.sg_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
2183.1726196,1528.7180112,2183.1726196,1528.7180112,NA,NA,NA,NA,NA,NA,NA,NA
2838.32491280055,1765.58337598041,2866.1479939002,1865.1913886404,27.8230810996477,99.6080126599933,0.127656066324562,0,285698.925204691,0,78218.9762558009,207480.076604956
3518.13181219047,1966.92486706673,3548.61511650261,2063.87265645766,30.4833043121331,96.9477893909324,0.107578192837536,0,287636.471964168,0,85697.6568356869,201938.922706674
4137.04353308873,2119.29781427121,4170.07032411025,2213.70211717532,33.026791021523,94.4043029041121,0.0940326300915331,0,289488.98979345,0,92848.1563010835,196640.927524996
4623.86070584877,2223.23112874501,4659.07144512561,2315.451483821,35.2107392768353,92.2203550759883,0.0852529399562627,0,291079.63977217,0,98987.8859778351,192091.839047274
4955.4342844706,2288.51857759273,4992.28250241014,2379.10145427225,36.8482179395384,90.5828766795122,0.0798244727775455,0,292272.274545733,0,103591.326703132,188681.027667074
5155.39860262435,2327.18016515359,5193.31161542079,2416.69824658299,37.9130127964418,89.5180814294005,0.0766356575768441,0,293047.801526182,0,106584.782508085,186463.095653755
5265.87067080995,2349.18632171138,5304.39389966109,2438.09418747123,38.5232288511342,88.9078657598449,0.0748487829696387,0,293492.244248679,0,108300.281770081,185192.037327382
5323.64529510767,2361.39418189137,5362.48615458943,2449.98441685336,38.8408594817582,88.5902349619881,0.0738827334716916,0,293723.585550987,0,109193.236172432,184530.423261289
5352.94291045376,2368.05490928239,5391.93862739337,2456.49028675201,38.9957169396167,88.4353774696255,0.0733722960576415,0,293836.373695971,0,109628.586656294,184207.860411973
5367.56228034816,2371.64976778286,5406.63033236047,2460.0128103207,39.0680520123099,88.3630425378459,0.0731060733087361,0,293889.058233968,0,109831.942111902,184057.189228139
5374.79923789976,2373.57574540031,5413.90008920254,2461.90598796486,39.1008513027832,88.3302425645434,0.072968166321516,0,293912.945736039,0,109924.150696334,183988.868007871
5378.3683226206,2374.60225411224,5417.48369233517,2462.91797845507,39.1153697145658,88.3157243428291,0.0728969746269286,0,293923.520433066,0,109964.966280433,183958.627049608
5380.12570633103,2375.14724482951,5419.24735055672,2463.45669521445,39.1216442256902,88.3094503849394,0.0728602858725935,0,293928.091551971,0,109982.605801911,183945.558610345
5380.99058530959,2375.43570967683,5420.11486504022,2463.74252402533,39.1242797306335,88.3068143485018,0.0728413932956755,0,293930.009987461,0,109990.014992067,183940.067836788
5381.41624188332,2375.58801310903,5420.54158704155,2463.89376195278,39.1253451582306,88.3057488437451,0.0728316688910127,0,293930.785821921,0,109993.010226693,183937.848426897
5381.62579732407,2375.66825511068,5420.75154894776,2463.97359793102,39.1257516236951,88.3053428203449,0.0728266646619886,0,293931.082789704,0,109994.152922299,183937.002694069
5381.72901111498,2375.71045293171,5420.85490280108,2464.01565597813,39.1258916861041,88.3052030464229,0.0728240895550698,0,293931.18540518,0,109994.546679489,183936.71154978
5381.77987538903,2375.7326081747,5420.90580530556,2464.0377724305,39.125929916533,88.3051642558061,0.0728227640502155,0,293931.212084114,0,109994.654156623,183936.630750255
5381.8049561392,2375.74422289461,5420.9308895665,2464.049383987,39.1259334273055,88.305161092391,0.0728220823220909,0,293931.215365339,0,109994.664026451,183936.62416097
5381.81733110356,2375.75030412786,5420.94325822483,2464.05547117367,39.1259271212706,88.3051670458157,0.0728217312134802,0,293931.210038325,0,109994.646298307,183936.636561749
5381.82344092391,2375.75348428941,5420.94936093684,2464.05865827868,39.1259200129339,88.3051739892752,0.0728215505369008,0,293931.20451784,0,109994.626314654,183936.651024737
5381.8264594652,2375.75514541705,5420.95237398314,2464.06032495873,39.1259145179339,88.3051795416758,0.0728214576374739,0,293931.20063531,0,109994.61086657,183936.662590198
5381.82795175045,2375.75601212605,5420.95386256841,2464.06119553173,39.1259108179581,88.3051834056749,0.072821409907192,0,293931.1982822,0,109994.600464835,183936.670638775
5381.82868995237,2375.75646378563,5420.9545984841,2464.06164976092,39.1259085317339,88.3051859752932,0.0728213854599744,0,293931.197207394,0,109994.594037577,183936.675991202
5381.82905538261,2375.75669895183,5420.95496252585,2464.06188646881,39.1259071432452,88.3051875169757,0.0728213728871197,0,293931.196515222,0,109994.590134121,183936.679202474
5381.82923656437,2375.75682164561,5420.95514273649,2464.06200971578,39.1259061721206,88.3051880701689,0.072821366135031,0,293931.194937391,0,109994.587404001,183936.680354756
5381.82932647277,2375.75688562214,5420.95523208563,2464.06207401769,39.1259056128623,88.305188395557,0.0728213626425713,0,293931.194042925,0,109994.585831759,183936.681032529
5381.82937103281,2375.75691874963,5420.95527642363,2464.06210754679,39.1259053908198,88.3051887971608,0.0728213610127568,0,293931.194255226,0,109994.585207531,183936.681869055
5381.82939330897,2375.7569362916,5420.95529839826,2464.0621249084,39.125905089288,88.3051886168019,0.0728213598486036,0,293931.19303185,0,109994.584359836,183936.681493374
5381.82940425752,2375.75694511538,5420.95530938366,2464.06213410187,39.125905126139,88.3051889864874,0.072821359615773,0,293931.193905491,0,109994.584463435,183936.682263416
