"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
815.68715,16.363,NA,NA,NA,NA,NA,NA,NA,NA
1035.92266830578,22.3199498442239,1.21942240438751e-05,3.05776068726118e-07,1.86870420293417e-05,0,0.0321521116849323,0,0.0315854791184454,0.000585319608516222
1307.23080342748,30.1168476544437,1.21721736730738e-05,3.27826480429422e-07,1.46875993323192e-05,0,0.0321412053757663,0,0.0315283642479958,0.000627528727102804
1636.55048122114,40.0569107790447,1.21500973345364e-05,3.49902470791183e-07,1.16181638531998e-05,0,0.0321293507606763,0,0.0314711821159163,0.00066978680861319
2029.01102830291,52.2934030241564,1.21289095343595e-05,3.71090483183889e-07,9.26408142731816e-06,0,0.0321173825082861,0,0.0314163014758979,0.000710345113815432
2486.30017945772,66.6860419893674,1.21098674881254e-05,3.90132293696392e-07,7.46044952393277e-06,0,0.0321063134561351,0,0.0313669787677425,0.00074679513791657
2975.53010520277,81.6848105899274,29.3049987744264,0.982501225574057,14.7332364654467,0,77771.78826006,0,75905.8078255193,1880.71367100611
3076.11382632196,82.2257216991549,466.443869258541,16.0061307414584,195.949903364679,0,1238626.05577671,0,1208182.91015347,30639.095526607
2971.79625542984,76.0805216976865,679.133133262777,22.6918667372224,275.970417386506,0,1802251.66958692,0,1759090.64177725,43436.9982270586
2797.2421135238,68.8246173656172,741.278303097093,23.7216969029079,311.797242889164,0,1965155.57286772,0,1920059.06068209,45408.3094285152
2606.46262528065,62.1285603018049,742.174016135278,22.8259838647228,331.654351864599,0,1965741.20881542,0,1922379.1365936,43693.7265736911
2395.67318653831,55.5835714557336,742.86598133525,22.1340186647492,356.261573698598,0,1966184.36314912,0,1924171.46485456,42369.1598682496
2159.85363280004,48.8684169904327,743.438742855925,21.5612571440743,387.907012438839,0,1966539.89877074,0,1925655.03174542,41272.7740377585
1892.27861614449,41.6913174674064,743.959160739664,21.0408392603357,430.561097660581,0,1966849.04197074,0,1927003.01814788,40276.5849205272
1583.77139192399,33.7548993056402,744.496260690082,20.503739309918,491.798785825069,0,1967150.87847806,0,1928394.21443945,39248.4628244381
1221.50102928024,24.7404588400253,745.148329058572,19.8516709414281,588.112284432472,0,1967495.35667587,0,1930083.20192751,38000.2670327911
786.964757154269,14.3450817555155,746.110219383466,18.8897806165335,763.517796443351,0,1967970.17940459,0,1932574.69024705,36159.0069539747
478.306019672289,7.74562948633634,521.970552071674,11.8933379407546,829.088195066008,0,1373945.38220056,0,1352008.12397605,22766.3464195719
420.922273807515,6.83455607667244,192.461419640385,3.89587101572048,502.976681571586,0,505468.107727957,0,498513.569152526,7457.5152570023
391.625473748943,6.45834221551657,149.057176509828,3.0253199191377,442.650537240253,0,391436.34570093,0,386087.898595758,5791.09764241257
374.412428398172,6.30720463025991,129.059903075856,2.66042774358574,411.936632467987,0,338971.641705663,0,334290.960947082,5092.61739104925
363.578149169824,6.27535607445542,118.002182997869,2.48477300209117,393.957885902423,0,310011.673843511,0,305649.254401081,4756.37732833294
356.476104776666,6.31479569378444,111.313732873196,2.40159272274445,382.702223467513,0,292539.281470489,0,288324.830888152,4597.15280580466
351.693580759948,6.40009521913246,107.051680746982,2.37045864903396,375.381685169508,0,281447.43743623,0,277285.263470832,4537.55565056729
348.408246131369,6.51638787166335,104.244298033336,2.37128806852021,370.508248288474,0,274182.215851299,0,270013.580765946,4539.14333364207
346.113425261309,6.65437591467361,102.352777671082,2.39291982341388,367.215683065697,0,269327.500095748,0,265114.164723636,4580.55105517709
344.484703380937,6.80795876840784,101.056850586404,2.42864846996052,364.970134104551,0,266041.427442483,0,261757.454388904,4648.94318768313
343.308821865516,6.97298918165573,100.15676217526,2.47421402378055,363.429642855959,0,263798.780969963,0,259426.045386358,4736.16522646097
342.443025042537,7.14656920163136,99.5236583916961,2.52679711780006,362.369286969133,0,262260.630990066,0,257786.179966171,4836.82031086406
341.790549506433,7.3266270443157,99.0724344361429,2.58447375510142,361.6383865018,0,261203.006796748,0,256617.419676497,4947.22550675268
341.28524236841,7.51165058252776,98.7459431161592,2.64589928830703,361.134703909875,0,260475.414032236,0,255771.741859475,5064.8068766702
