"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2"
815.68715,16.363,NA,NA,NA,NA,NA,NA,NA,NA
1035.92267074462,22.3199499053791,9.75537923510012e-06,2.44620854980894e-07,1.49496336234733e-05,0,0.0257216893479458,0,0.0252683832947563,0.000468255686812978
1307.23080884658,30.1168477991529,9.73773877295111e-06,2.62261179987147e-07,1.17500792384817e-05,0,0.0257129638638027,0,0.025222690969698,0.000502022973343197
1636.5504901749,40.0569110307221,9.72007790792349e-06,2.79921977977951e-07,9.29453108255984e-06,0,0.025703480715486,0,0.0251769457971034,0.000535829449465173
2029.01104129072,52.293403402012,9.70312774011188e-06,2.96872390233936e-07,7.41126518732926e-06,0,0.0256939063053602,0,0.0251330414724378,0.000568276098109703
2486.30019682542,66.6860425004002,9.68789434777302e-06,3.12105846724406e-07,5.96835980104515e-06,0,0.025685051712659,0,0.0250935839396017,0.000597436132858326
2981.39112435987,81.8813113837841,23.4439990190249,0.78600098097477,11.7865890897642,0,62217.4306077802,0,60724.6462590782,1504.57093779172
3175.74322872405,85.6180943966439,373.149710132915,12.8102898670844,156.449495624729,0,990897.514657124,0,966532.379186277,24521.5849664716
3214.38359861844,83.8250663877011,543.155642666697,18.3043573333034,213.790758393951,0,1441706.33872787,0,1406881.74563528,35038.3838509827
3206.01038720707,81.042189510545,592.680027323735,19.319972676266,230.479658517761,0,1571911.81201205,0,1535159.80677394,36982.4848966351
3196.52795432248,78.8422857395602,593.254488870773,18.7455111292273,231.305585923097,0,1572299.31634583,0,1536647.77707308,35882.8448586782
3185.9925430857,77.0631630251033,593.695639032488,18.3043609675124,232.16426053371,0,1572596.67076904,0,1537790.44422195,35038.390807622
3174.4261064789,75.5935673475547,594.039139136593,17.9608608634084,233.066748863626,0,1572827.97091608,0,1538680.1781916,34380.859473345
3161.82518531337,74.3543808676776,594.309413127138,17.6905868728601,234.022384358771,0,1573009.71779545,0,1539380.24188191,33863.4982978976
3148.16615407634,73.2876312777725,594.523762509909,17.4762374900896,235.039782271749,0,1573153.5984368,0,1539935.44965317,33453.1885659044
3133.40830343342,72.3497359812671,594.69477789909,17.3052221009094,236.127458333585,0,1573268.11545367,0,1540378.41371422,33125.8291977817
3117.49554068553,71.5071701144814,594.831823521887,17.1681764781132,237.294251945279,0,1573359.59013062,0,1540733.38928639,32863.4950961691
3100.35714004717,70.7335854186054,594.941989220113,17.0580107798869,238.549655266422,0,1573432.80563764,0,1541018.74047794,32652.6148149674
3081.90778450885,70.0078306850759,595.030722535361,16.9692774646396,239.904104453555,0,1573491.43402223,0,1541248.57751109,32482.7606155877
3062.04703038961,69.3125502620919,595.102261143308,16.8977388566908,241.369268142357,0,1573538.32824212,0,1541433.8768134,32345.8206968662
3040.65825613338,68.6331628131482,595.159936552704,16.8400634472962,242.958358675576,0,1573575.72715159,0,1541583.26765881,32235.4178514488
3017.60710877954,67.9570951532104,595.206392416932,16.7936075830688,244.686488203799,0,1573605.40272172,0,1541703.59763834,32146.4915715861
2992.73942398199,67.2731892729851,595.243744816804,16.7562551831959,246.571092325513,0,1573628.76796638,0,1541800.34782448,32074.9912342255
2965.87856187371,66.5712270895262,595.273702296417,16.7262977035829,248.632447552173,0,1573646.9575678,0,1541877.94368818,32017.6463271754
2936.82206689225,65.8415338526796,595.297657540898,16.7023424591017,250.894315597338,0,1573660.88920547,0,1541939.99256243,31971.790958637
2905.33752108797,65.0746313230748,595.3167588808,16.6832411191988,253.384757963378,0,1573671.31107787,0,1541989.46885305,31935.2269827815
2871.1574135958,64.2609180107416,595.331967449806,16.6680325501946,256.137179901077,0,1573678.83949649,0,1542028.86208849,31906.1145879081
2833.97278935975,63.3903571781253,595.344104325711,16.65589567429,259.191685862718,0,1573683.98939728,0,1542060.29902446,31882.8820586827
2793.42536200959,62.4521546551202,595.353891071183,16.6461089288171,262.596862832655,0,1573687.19996238,0,1542085.64865258,31864.1481726311
2749.09767094993,61.434408104509,595.36198660918,16.6380133908194,266.41215955958,0,1573688.85716838,0,1542106.6177151,31848.6516128405
2700.50071974936,60.3237072581824,595.369023255358,16.6309767446413,270.711108933442,0,1573689.31492145,0,1542124.84403603,31835.1819943598
