"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","effort.t_3","effort.t_4","effort.t_5","effort.t_6","effort.t_7","effort.t_8","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","profit_per_t.t_4","profit_per_t.t_5","profit_per_t.t_6","profit_per_t.t_7","profit_per_t.t_8","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8","mortality1","mortality2","mortality3","mortality4","mortality5","mortality6","mortality7","mortality8"
8.47276937085539,294.874730504697,302.514870382407,303.34419683285,251.532094231221,103.081623285403,36.4765126906092,116.088465721402,3.6869929329213,42.4264980821735,37.6734196220022,36.5615630980254,52.3649452386884,23.2052116866576,9.17547138745403,25.0234899905556,4.37171888323837,161.180202841011,139.188665893293,134.598037748668,231.720335845035,62.7171226138157,1.20679829965593,3.69287667688695,17754.6972836637,137362.826706031,121977.880962203,118378.42762733,169507.415049507,36317.1715615411,43254.4800252509,46719.1228529343,46722.8157296112,43255.6868235505,36379.888684155,169739.135385352,118513.025665078,122117.069628097,137524.006908872,17759.0690025469,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.50789536917268,305.408441871272,312.917049805892,313.580525564972,258.485422857478,105.934870680369,37.3388123471808,119.469369006222,3.71346729655238,44.1098048818831,39.0783736914072,37.8931144251309,54.0932951469964,24.0001043683691,9.45418712958075,25.9129153883374,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138157,1.20679829965593,3.69287667688604,17882.2158493558,142819.20671422,126531.990348589,122694.604596584,175109.800724548,37563.3617565284,44568.4224207022,48379.8208203834,48383.5136970603,44569.6292190019,37626.0788791422,175341.521060393,122829.202634332,126671.179014482,142980.386917061,17886.587568239,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.52815291142664,315.188279196908,322.806811499399,323.356894937071,264.431827384506,108.284957075888,38.0198037508653,122.29793299251,3.72886241003897,45.6855246876001,40.4221101305521,39.1718149243967,55.5886449105475,24.6644151648566,9.6776827905873,26.6675903701391,4.37171888323837,161.180202841011,139.188665893293,134.598037748668,231.720335845035,62.7171226138157,1.20679829965593,3.69287667688604,17956.3692007954,147926.84725123,130887.664931552,126839.467459288,179956.92459352,38604.8326620402,45622.0422196959,49788.9184372138,49792.6113138907,45623.2490179956,38667.549784654,180188.644929365,126974.065497037,131026.853597446,148088.027454071,17960.7409196786,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.53977928887147,324.198404888289,332.155752765911,332.64488280833,269.465945091544,110.197062114939,38.5510254433913,124.636093914915,3.73774093810647,47.1484737693067,41.6996532896347,40.3930582748453,56.8674503692587,25.2115768894152,9.85418596178343,27.2989738481765,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138157,1.20679829965593,3.69287667688604,17999.1342387167,152668.945437846,135028.776316606,130798.0849874,184102.127684983,39462.6435236888,46454.1265425856,50967.8113058821,50971.504182559,46455.3333408853,39525.3606463027,184333.848020828,130932.683025149,135167.9649825,152830.125640687,18003.5059575999,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.54643337267376,332.439922971947,340.945369276325,341.424458783486,273.690857658883,111.737115487813,38.9613822029228,126.549410737643,3.74283657691464,48.496283008599,42.9073341549422,41.5532940428589,57.9500637660255,25.6567650717302,9.99187097929135,27.8208910409835,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138157,1.20679829965593,3.69287667688604,18023.6783056169,157037.821859776,138943.431524363,134558.948574755,187611.381081243,40160.5857245537,47103.2114501753,51942.3132972047,51946.0061738816,47104.418248475,40223.3028471675,187843.101417088,134693.546612504,139082.620190256,157199.002062617,18028.0500245001,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.55023556994975,339.928451478946,349.166506376967,349.683652686343,277.210541052461,112.967270512415,39.2759531156802,128.101971170679,3.74575294599147,49.7291175549112,44.0427623676575,42.6500200738963,58.8586533564466,26.0153298721651,10.0982295455911,28.2479758218041,4.37171888323837,161.180202841011,139.188665893293,134.598037748668,231.720335845035,62.7171226138158,1.20679829965229,3.69287667688604,18037.7255252928,161034.011843124,142623.882290475,138113.947575083,190556.542406156,40722.7244243432,47604.6148811919,52739.7481683092,52743.441044986,47605.8216794916,40785.441546957,190788.262742001,138248.545612831,142763.070956369,161195.192045965,18042.0972441761,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.5524061788342,346.691406085663,356.818548289225,357.417999551951,280.12452697497,113.943323449223,39.5156680847512,129.353125868922,3.74741938285779,50.8493136827068,45.1047553446675,43.6817410789062,59.6155797169363,26.3017422125876,10.1797617989605,28.5945336549822,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138157,1.20679829965229,3.69287667688695,18045.7522201728,164665.088339702,146066.295313219,141458.235061319,193010.092684769,41171.7463597186,47988.9802689569,53386.8264849367,53390.5193616136,47990.1870672566,41234.4634823324,193241.813020614,141592.833099067,146205.483979112,164826.268542543,18050.1239390561,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.55364469069022,352.765229472676,363.908421487641,364.629814981909,282.52454107526,114.713614572303,39.6975076447895,130.35573608195,3.74837072293955,51.8609724559653,46.093233540703,44.6478993039262,60.2422476618053,26.528992925235,10.2418924690632,28.8738126137643,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138157,1.20679829965593,3.69287667688695,18050.3345219196,167944.344804696,149270.412749392,144590.003093536,195041.41487275,41528.0178620493,48281.8812758496,53908.2844963195,53911.9773729964,48283.0880741493,41590.7349846631,195273.135208595,144724.601131285,149409.601415286,168105.525007537,18054.7062408029,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.5543511519922,358.192752317636,370.449487603689,371.327356331452,284.492729262244,115.318929761469,39.8349647120881,131.155534854055,3.74891354112242,52.7695452727327,47.00909170636,45.5487840090023,60.758383272574,26.7083368932355,10.2890226660098,29.097612226029,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138157,1.20679829965229,3.69287667688604,18052.9491039763,170889.451753856,152239.134901699,147510.189298041,196714.450372246,41809.1837346186,48504.0659411345,54326.1537882588,54329.8466649357,48505.2727394341,41871.9008572324,196946.170708091,147644.787335789,152378.323567593,171050.631956697,18057.3208228595,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
8.55475405655215,363.02081628862,376.460394527637,377.523922512425,286.101052397797,115.792998788193,39.93859700696,131.791224874222,3.74922317081094,53.581439100574,47.8540558752289,46.3854266854572,61.1816524574816,26.8492701386844,10.3246495596407,29.2761408832945,4.37171888323837,161.180202841011,139.188665893294,134.598037748668,231.720335845035,62.7171226138157,1.20679829965593,3.69287667688604,18054.4404914304,173521.177148044,154978.056647543,150222.13721781,198086.462605888,42030.1313325358,48672.0208819021,54659.4950431765,54663.1879198534,48673.2276802018,42092.8484551496,198318.182941733,150356.735255558,155117.245313436,173682.357350885,18058.8122103136,0.438282589081917,0.149588283832888,0.129178356230914,0.124917881471822,0.215055241011396,0.232826216773088,0.259185608277749,0.223216968432735
